date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2005-01-03,IronSteel,132049000,3173117000,107.85,107.98,107.27,107.59,-0.26,27851
2005-01-04,IronSteel,130728000,2905933000,107.59,107.94,106.95,107.14,-0.45,28181
2005-01-05,IronSteel,91787000,2233654000,107.14,107.14,106.08,106.13,-1.01,18096
2005-01-06,IronSteel,84193000,2088777000,106.13,107.02,106.13,106.33,0.2,17963
2005-01-07,IronSteel,86514000,2193236000,106.33,106.93,105.73,105.91,-0.42,17354
2005-01-10,IronSteel,102819000,2628484000,105.91,106.31,105.18,105.18,-0.73,18956
2005-01-11,IronSteel,103422000,2655124000,105.18,107.01,105.18,106.9,1.72,20632
2005-01-12,IronSteel,83398000,2057893000,106.9,107.25,105.78,105.94,-0.96,18142
2005-01-13,IronSteel,93953000,2417139000,105.94,106.94,105.73,105.88,-0.06,18654
2005-01-14,IronSteel,178028000,4258553000,105.88,107.83,105.84,107.24,1.36,37091
2005-01-17,IronSteel,100545000,2521164000,107.24,108.07,107.06,107.09,-0.15,19047
2005-01-18,IronSteel,111008000,2600119000,107.09,108.48,107.09,107.62,0.53,24050
2005-01-19,IronSteel,92576000,2331290000,107.62,107.9,106.33,106.33,-1.29,18616
2005-01-20,IronSteel,97968000,2423969000,106.33,106.33,105.13,105.32,-1.01,20787
2005-01-21,IronSteel,98279000,2517762000,105.32,105.43,104.44,104.44,-0.88,18500
2005-01-24,IronSteel,102198000,2471116000,104.44,104.75,102.93,103.4,-1.04,20881
2005-01-25,IronSteel,106372000,2563307000,103.4,104.47,102.64,103.41,0.01,22820
2005-01-26,IronSteel,82088000,1965950000,103.41,104.94,103.41,104.62,1.21,17460
2005-01-27,IronSteel,46400000,1116434000,104.62,104.78,103.87,104.5,-0.12,10904
2005-01-28,IronSteel,68565000,1783719000,104.5,105.32,104.38,104.88,0.38,13745
2005-01-31,IronSteel,119451000,2848658000,104.88,106.13,104.41,106.13,1.25,23727
2005-02-01,IronSteel,112941000,2773436000,106.13,106.99,105.65,105.91,-0.22,25840
2005-02-02,IronSteel,80830000,1999667000,105.91,106.45,105.59,105.59,-0.32,16896
2005-02-03,IronSteel,111469000,2847236000,105.59,106.95,105.59,106.7,1.11,22308
2005-02-14,IronSteel,120212000,3453845000,106.7,108.36,106.7,107.78,1.08,19156
2005-02-15,IronSteel,95668000,2489673000,107.78,108.47,107.29,107.64,-0.14,20271
2005-02-16,IronSteel,114750000,2972927000,107.64,108.14,107.07,107.8,0.16,21741
2005-02-17,IronSteel,131672000,3321700000,107.8,108.61,107.52,107.68,-0.12,24163
2005-02-18,IronSteel,114400000,3099090000,107.68,108.18,107.44,107.52,-0.16,18351
2005-02-21,IronSteel,374060000,8991017000,107.52,110.03,107.52,109.26,1.74,65928
2005-02-22,IronSteel,233096000,5094513000,109.26,110.19,108.8,109.06,-0.2,43129
2005-02-23,IronSteel,134653000,3378980000,109.06,109.06,107.84,108.53,-0.53,24483
2005-02-24,IronSteel,202309000,4573429000,108.53,109.51,108.26,108.44,-0.09,34118
2005-02-25,IronSteel,249393000,7056414000,108.44,110.0,108.44,110.0,1.56,35695
2005-03-01,IronSteel,248881000,7147389000,110.0,111.74,110.0,110.43,0.43,36744
2005-03-02,IronSteel,135664000,3717928000,110.43,110.77,109.26,109.76,-0.67,23422
2005-03-03,IronSteel,109407000,2806374000,109.76,109.76,108.72,109.28,-0.48,19990
2005-03-04,IronSteel,108093000,2849782000,109.28,109.62,108.94,109.37,0.09,18260
2005-03-07,IronSteel,141674000,4023994000,109.37,111.02,109.3,109.4,0.03,23517
2005-03-08,IronSteel,265507000,6982880000,109.4,109.4,106.14,106.33,-3.07,48735
2005-03-09,IronSteel,145000000,3768445000,106.33,106.53,105.29,105.99,-0.34,27031
2005-03-10,IronSteel,142697000,3878677000,105.99,105.99,104.53,104.94,-1.05,27217
2005-03-11,IronSteel,120003000,2877270000,104.94,105.38,104.72,104.76,-0.18,26679
2005-03-14,IronSteel,94446000,2277315000,104.76,104.76,103.9,104.01,-0.75,19766
2005-03-15,IronSteel,119080000,2844164000,104.01,104.47,102.91,103.6,-0.41,23615
2005-03-16,IronSteel,73079000,1884141000,103.6,103.96,103.21,103.63,0.03,14277
2005-03-17,IronSteel,160565000,3975575000,103.63,105.68,103.47,104.88,1.25,35701
2005-03-18,IronSteel,127803000,2831804000,104.88,105.45,104.73,104.97,0.09,24338
2005-03-21,IronSteel,85717000,1964565000,104.97,105.96,104.97,105.26,0.29,17028
2005-03-22,IronSteel,84547000,2128566000,105.26,105.53,103.91,104.17,-1.09,17428
2005-03-23,IronSteel,66582000,1856202000,104.17,104.49,103.49,104.47,0.3,12236
2005-03-24,IronSteel,112287000,3118125000,104.47,104.62,102.66,102.68,-1.79,21944
2005-03-25,IronSteel,74140000,1883116000,102.68,103.26,102.16,103.26,0.58,16552
2005-03-28,IronSteel,48230000,1092920000,103.26,104.0,102.99,103.11,-0.15,11223
2005-03-29,IronSteel,77564000,1752246000,103.11,103.12,101.98,102.04,-1.07,15777
2005-03-30,IronSteel,83839000,1876162000,102.04,102.04,101.2,101.75,-0.29,16430
2005-03-31,IronSteel,83253000,1966584000,101.75,102.4,100.88,100.99,-0.76,17224
2005-04-01,IronSteel,89955000,2037316000,100.99,101.84,100.48,101.84,0.85,16981
2005-04-04,IronSteel,54359000,1219086000,101.84,102.11,101.45,101.74,-0.1,12707
2005-04-06,IronSteel,67314000,1544845000,101.74,101.97,101.54,101.54,-0.2,14237
2005-04-07,IronSteel,78352000,1860358000,101.54,101.92,100.86,100.87,-0.67,15524
2005-04-08,IronSteel,84135000,1872750000,100.87,101.65,100.87,101.43,0.56,16753
2005-04-11,IronSteel,64332000,1668799000,101.43,101.64,100.97,101.17,-0.26,12167
2005-04-12,IronSteel,47758000,1134109000,101.17,101.3,100.74,100.76,-0.41,9345
2005-04-13,IronSteel,52210000,1348791000,100.76,101.01,100.6,100.74,-0.02,10652
2005-04-14,IronSteel,65078000,1580248000,100.74,100.8,100.22,100.39,-0.35,13399
2005-04-15,IronSteel,223041000,5892538000,100.39,99.83,100.39,96.26,-4.13,44466
2005-04-18,IronSteel,160907000,3886093000,96.26,96.26,90.67,91.7,-4.56,32237
2005-04-19,IronSteel,97083000,2250814000,91.7,92.7,91.7,92.31,0.61,19361
2005-04-20,IronSteel,88338000,1978301000,92.31,93.53,91.83,91.9,-0.41,19244
2005-04-21,IronSteel,101670000,1750110000,91.9,92.01,90.33,92.01,0.11,16498
2005-04-22,IronSteel,85148000,1922256000,92.01,92.63,91.65,91.75,-0.26,18381
2005-04-25,IronSteel,46750000,1077050000,91.75,91.75,90.66,91.12,-0.63,9983
2005-04-26,IronSteel,73982000,1581141000,91.12,93.22,91.12,92.81,1.69,17328
2005-04-27,IronSteel,50862000,1152293000,92.81,92.81,91.18,91.67,-1.14,11434
2005-04-28,IronSteel,57911000,1419938000,91.67,92.31,90.95,92.31,0.64,11187
2005-04-29,IronSteel,47301000,1125516000,92.31,92.31,91.3,91.51,-0.8,9206
2005-05-03,IronSteel,49855000,1138329000,91.51,92.08,91.51,91.78,0.27,9256
2005-05-04,IronSteel,51370000,1137990000,91.78,92.09,91.28,91.28,-0.5,9904
2005-05-05,IronSteel,82555000,1763050000,91.28,93.39,91.28,92.94,1.66,16232
2005-05-06,IronSteel,75400000,1759440000,92.94,94.68,92.82,94.63,1.69,16005
2005-05-09,IronSteel,83554000,1936445000,94.63,94.63,92.77,93.16,-1.47,13503
2005-05-10,IronSteel,69806000,1537000000,93.16,93.16,91.78,92.27,-0.89,11983
2005-05-11,IronSteel,99903000,2235398000,92.27,92.27,90.28,90.83,-1.44,16639
2005-05-12,IronSteel,66523000,1343113000,90.83,90.97,90.34,90.95,0.12,10020
2005-05-13,IronSteel,57171000,1241299000,90.95,90.95,90.2,90.2,-0.75,11154
2005-05-16,IronSteel,107065000,2705566000,90.2,90.2,87.7,87.75,-2.45,21929
2005-05-17,IronSteel,89386000,1882663000,87.75,89.13,87.61,88.31,0.56,20748
2005-05-18,IronSteel,82853000,1463377000,88.31,89.48,88.31,89.19,0.88,17365
2005-05-19,IronSteel,74364000,1396954000,89.19,90.45,89.19,89.5,0.31,14312
2005-05-20,IronSteel,49734000,793278000,89.5,89.72,89.27,89.34,-0.16,9497
2005-05-23,IronSteel,29467000,576893000,89.34,89.34,88.57,88.96,-0.38,7338
2005-05-24,IronSteel,42682000,935809000,88.96,89.56,88.96,89.12,0.16,8774
2005-05-25,IronSteel,75361000,1571509000,89.12,90.34,88.47,88.47,-0.65,16128
2005-05-26,IronSteel,52169000,1237341000,88.47,88.71,87.63,87.76,-0.71,12042
2005-05-27,IronSteel,50517000,1094552000,87.76,88.25,87.49,87.55,-0.21,11779
2005-05-30,IronSteel,68912000,1601929000,87.55,87.55,85.94,86.17,-1.38,14513
2005-05-31,IronSteel,74041000,1724434000,86.17,86.54,85.6,86.0,-0.17,15089
2005-06-01,IronSteel,80159000,1875155000,86.0,86.34,85.3,85.42,-0.58,13357
2005-06-02,IronSteel,150807000,3076593000,85.42,88.33,85.42,88.1,2.68,29436
2005-06-03,IronSteel,147032000,2896037000,88.1,89.97,88.1,89.77,1.67,31406
2005-06-06,IronSteel,154556000,2998059000,89.77,90.53,89.22,89.99,0.22,28892
