date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2019-01-08,2887F,1670312,84380163,50.9,50.9,50.3,50.5,0.0,867
2019-01-09,2887F,712323,35910299,50.5,50.5,50.4,50.4,-0.1,425
2019-01-10,2887F,729809,36808739,50.5,50.5,50.4,50.4,0.0,259
2019-01-11,2887F,789784,39811684,50.5,50.5,50.4,50.4,0.0,260
2019-01-14,2887F,9117376,458677180,50.4,50.5,50.4,50.5,0.1,234
2019-01-15,2887F,6213807,312638231,50.4,50.6,50.4,50.5,0.0,168
2019-01-16,2887F,614412,31086340,50.5,50.6,50.5,50.6,0.1,148
2019-01-17,2887F,364718,18476996,50.6,50.7,50.6,50.6,0.0,115
2019-01-18,2887F,614023,31118859,50.6,50.7,50.6,50.7,0.1,92
2019-01-21,2887F,364468,18484714,50.7,50.8,50.7,50.7,0.0,147
2019-01-22,2887F,605806,30797614,50.7,50.9,50.7,50.9,0.2,143
2019-01-23,2887F,1077615,54995120,50.9,51.2,50.9,51.1,0.2,238
2019-01-24,2887F,166066,8489676,51.1,51.2,51.1,51.2,0.1,65
2019-01-25,2887F,147994,7576487,51.2,51.2,51.1,51.2,0.0,78
2019-01-28,2887F,162884,8338384,51.2,51.2,51.1,51.2,0.0,57
2019-01-29,2887F,198275,10152174,51.2,51.3,51.2,51.2,0.0,75
2019-01-30,2887F,411774,21084321,51.2,51.3,51.2,51.2,0.0,78
2019-02-11,2887F,347368,17808772,51.2,51.3,51.2,51.3,0.1,119
2019-02-12,2887F,197560,10149776,51.2,51.4,51.2,51.3,0.0,85
2019-02-13,2887F,165774,8519678,51.4,51.4,51.3,51.4,0.1,84
2019-02-14,2887F,85364,4387902,51.5,51.5,51.4,51.4,0.0,49
2019-02-15,2887F,267362,13761941,51.4,51.6,51.3,51.6,0.2,122
2019-02-18,2887F,43798,2256267,51.5,51.6,51.5,51.5,-0.1,42
2019-02-19,2887F,334930,17266584,51.5,51.7,51.5,51.6,0.1,106
2019-02-20,2887F,309753,15983327,51.6,51.7,51.5,51.7,0.1,44
2019-02-21,2887F,109286,5648383,51.7,51.7,51.6,51.7,0.0,48
2019-02-22,2887F,51629,2667914,51.7,51.8,51.6,51.8,0.1,45
2019-02-25,2887F,92589,4787546,51.8,51.8,51.7,51.8,0.0,57
2019-02-26,2887F,40525,2095188,51.7,51.8,51.7,51.8,0.0,28
2019-02-27,2887F,33058,1708891,51.7,51.7,51.7,51.7,-0.1,32
2019-03-04,2887F,367340,18991372,51.7,51.8,51.6,51.8,0.1,96
2019-03-05,2887F,330767,17130376,51.7,51.8,51.7,51.8,0.0,102
2019-03-06,2887F,332586,17214837,51.7,51.8,51.7,51.8,0.0,70
2019-03-07,2887F,252692,13084273,51.7,51.9,51.7,51.7,-0.1,76
2019-03-08,2887F,131018,6776326,51.7,51.8,51.7,51.7,0.0,37
2019-03-11,2887F,40698,2104282,51.7,51.8,51.7,51.8,0.1,31
2019-03-12,2887F,41469,2145197,51.8,51.8,51.7,51.7,-0.1,37
2019-03-13,2887F,126500,6545599,51.6,51.8,51.6,51.7,0.0,51
2019-03-14,2887F,123197,6367659,51.7,51.8,51.6,51.8,0.1,57
2019-03-15,2887F,81372,4199726,51.7,51.7,51.6,51.7,-0.1,64
2019-03-18,2887F,87600,4519852,51.6,51.6,51.5,51.6,-0.1,63
2019-03-19,2887F,166127,8584856,51.6,51.8,51.6,51.7,0.1,73
2019-03-20,2887F,106617,5511035,51.6,51.7,51.6,51.7,0.0,27
2019-03-21,2887F,37665,1946970,51.7,51.8,51.6,51.7,0.0,42
2019-03-22,2887F,27346,1413483,51.7,51.7,51.6,51.7,0.0,37
