date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2005-01-03,Rubber,60706000,1066040000,89.82,90.99,89.82,90.49,0.67,10152
2005-01-04,Rubber,82247000,1409073000,90.49,90.92,89.12,89.31,-1.18,12688
2005-01-05,Rubber,73687000,1243069000,89.31,89.59,88.71,88.8,-0.51,10598
2005-01-06,Rubber,47438000,874884000,88.8,89.7,88.55,89.61,0.81,8050
2005-01-07,Rubber,53517000,932171000,89.61,90.01,88.62,88.62,-0.99,8960
2005-01-10,Rubber,32171000,579626000,88.62,89.12,87.88,87.88,-0.74,6746
2005-01-11,Rubber,18517000,330964000,87.88,88.78,87.88,88.72,0.84,3845
2005-01-12,Rubber,46982000,820965000,88.72,89.22,87.8,87.8,-0.92,9211
2005-01-13,Rubber,50340000,821884000,87.8,89.11,87.8,88.46,0.66,9393
2005-01-14,Rubber,68625000,1093788000,88.46,89.45,87.81,89.36,0.9,11216
2005-01-17,Rubber,65569000,1103421000,89.36,90.63,89.36,89.77,0.41,11505
2005-01-18,Rubber,39048000,639847000,89.77,90.17,89.02,89.02,-0.75,6620
2005-01-19,Rubber,59413000,962145000,89.02,89.94,88.66,88.66,-0.36,10130
2005-01-20,Rubber,47617000,792953000,88.66,88.66,87.07,87.34,-1.32,9220
2005-01-21,Rubber,22328000,373237000,87.34,87.98,87.1,87.1,-0.24,4869
2005-01-24,Rubber,28387000,493799000,87.1,87.19,85.75,85.75,-1.35,5662
2005-01-25,Rubber,32347000,504181000,85.75,87.05,85.25,86.04,0.29,6250
2005-01-26,Rubber,18768000,292710000,86.04,86.77,85.74,85.81,-0.23,3935
2005-01-27,Rubber,24750000,389129000,85.81,85.81,84.71,85.53,-0.28,4420
2005-01-28,Rubber,33301000,518433000,85.53,86.02,85.32,85.78,0.25,5494
2005-01-31,Rubber,42786000,672713000,85.78,87.28,85.77,87.28,1.5,8383
2005-02-01,Rubber,22218000,361337000,87.28,87.75,86.73,86.76,-0.52,4487
2005-02-02,Rubber,30431000,505709000,86.76,87.45,86.28,86.69,-0.07,5344
2005-02-03,Rubber,24270000,438050000,86.69,86.93,86.14,86.29,-0.4,4976
2005-02-14,Rubber,23657000,416449000,86.29,87.73,86.29,86.81,0.52,4466
2005-02-15,Rubber,17278000,306094000,86.81,87.5,86.57,86.75,-0.06,4219
2005-02-16,Rubber,18392000,313273000,86.75,87.27,86.35,86.76,0.01,4013
2005-02-17,Rubber,31317000,509304000,86.76,86.97,86.12,86.4,-0.36,6841
