,symbol,type,exchange,market,data
12,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-15', 'open': 17.95, 'high': 18.1, 'low': 17.2, 'close': 17.8, 'volume': 4817146, 'turnover': 85588761, 'change': -0.2}"
13,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-14', 'open': 18.1, 'high': 18.1, 'low': 17.75, 'close': 18, 'volume': 3431203, 'turnover': 61420651, 'change': -0.1}"
14,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-13', 'open': 18, 'high': 18.3, 'low': 17.9, 'close': 18.1, 'volume': 5466384, 'turnover': 99115062, 'change': 0.25}"
15,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-10', 'open': 18.25, 'high': 18.25, 'low': 17.8, 'close': 17.85, 'volume': 5971876, 'turnover': 107130067, 'change': -0.4}"
16,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-09', 'open': 17.9, 'high': 18.3, 'low': 17.9, 'close': 18.25, 'volume': 15682989, 'turnover': 285061448, 'change': 0.45}"
17,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-08', 'open': 17.85, 'high': 17.85, 'low': 17.65, 'close': 17.8, 'volume': 5616580, 'turnover': 99570921, 'change': -0.1}"
18,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-07', 'open': 17.8, 'high': 17.9, 'low': 17.6, 'close': 17.9, 'volume': 8508474, 'turnover': 150720889, 'change': 0.1}"
19,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-06', 'open': 17.65, 'high': 17.9, 'low': 17.55, 'close': 17.8, 'volume': 13101493, 'turnover': 232155199, 'change': 0.25}"
20,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-03', 'open': 17.45, 'high': 17.65, 'low': 17.2, 'close': 17.55, 'volume': 16387342, 'turnover': 286109785, 'change': 0.15}"
21,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-02', 'open': 16.5, 'high': 17.45, 'low': 16.5, 'close': 17.4, 'volume': 28181944, 'turnover': 481590666, 'change': 1.05}"
22,2303,EQUITY,TWSE,TSE,"{'date': '2010-12-01', 'open': 15.9, 'high': 16.35, 'low': 15.8, 'close': 16.35, 'volume': 11606642, 'turnover': 187880977, 'change': 0.7}"
23,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-30', 'open': 16, 'high': 16.05, 'low': 15.6, 'close': 15.65, 'volume': 7622287, 'turnover': 120064904, 'change': -0.35}"
24,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-29', 'open': 15.85, 'high': 16.05, 'low': 15.7, 'close': 16, 'volume': 4709702, 'turnover': 74841945, 'change': 0.3}"
25,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-26', 'open': 15.85, 'high': 15.9, 'low': 15.65, 'close': 15.7, 'volume': 1991910, 'turnover': 31388516, 'change': -0.1}"
26,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-25', 'open': 15.65, 'high': 15.8, 'low': 15.6, 'close': 15.8, 'volume': 2043927, 'turnover': 32136735, 'change': 0.15}"
27,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-24', 'open': 15.4, 'high': 15.8, 'low': 15.4, 'close': 15.65, 'volume': 2709754, 'turnover': 42449853, 'change': 0.1}"
28,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-23', 'open': 15.7, 'high': 15.9, 'low': 15.45, 'close': 15.55, 'volume': 3748447, 'turnover': 58754485, 'change': -0.25}"
29,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-22', 'open': 15.6, 'high': 15.9, 'low': 15.6, 'close': 15.8, 'volume': 4365102, 'turnover': 68821939, 'change': 0.35}"
30,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-19', 'open': 15.85, 'high': 15.85, 'low': 15.4, 'close': 15.45, 'volume': 8343329, 'turnover': 129806086, 'change': -0.3}"
31,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-18', 'open': 15.9, 'high': 15.95, 'low': 15.7, 'close': 15.75, 'volume': 4128336, 'turnover': 65174627, 'change': -0.1}"
32,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-17', 'open': 16, 'high': 16, 'low': 15.7, 'close': 15.85, 'volume': 9642468, 'turnover': 152777795, 'change': -0.25}"
33,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-16', 'open': 16, 'high': 16.15, 'low': 15.95, 'close': 16.1, 'volume': 6884599, 'turnover': 110639034, 'change': -0.05}"
34,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-15', 'open': 16.25, 'high': 16.25, 'low': 16, 'close': 16.15, 'volume': 5776835, 'turnover': 93013934, 'change': -0.1}"
35,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-12', 'open': 16.15, 'high': 16.3, 'low': 15.9, 'close': 16.25, 'volume': 8254486, 'turnover': 132787522, 'change': 0.1}"
36,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-11', 'open': 16.2, 'high': 16.25, 'low': 16.05, 'close': 16.15, 'volume': 4609277, 'turnover': 74363724, 'change': -0.05}"
37,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-10', 'open': 16.25, 'high': 16.25, 'low': 16.15, 'close': 16.2, 'volume': 6146185, 'turnover': 99563765, 'change': 0}"
38,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-09', 'open': 16.15, 'high': 16.2, 'low': 16, 'close': 16.2, 'volume': 3991481, 'turnover': 64389959, 'change': 0.05}"
39,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-08', 'open': 16.15, 'high': 16.2, 'low': 16.05, 'close': 16.15, 'volume': 2837328, 'turnover': 45686664, 'change': 0.05}"
40,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-05', 'open': 16.15, 'high': 16.2, 'low': 16, 'close': 16.1, 'volume': 6355097, 'turnover': 102361452, 'change': 0.1}"
41,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-04', 'open': 16, 'high': 16.1, 'low': 15.85, 'close': 16, 'volume': 3674058, 'turnover': 58810350, 'change': 0.05}"
42,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-03', 'open': 16.1, 'high': 16.15, 'low': 15.85, 'close': 15.95, 'volume': 3380030, 'turnover': 54004152, 'change': -0.15}"
43,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-02', 'open': 16.1, 'high': 16.2, 'low': 16, 'close': 16.1, 'volume': 5134651, 'turnover': 82638816, 'change': 0.1}"
44,2303,EQUITY,TWSE,TSE,"{'date': '2010-11-01', 'open': 15.75, 'high': 16.1, 'low': 15.7, 'close': 16, 'volume': 6655514, 'turnover': 106139987, 'change': 0.25}"
45,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-29', 'open': 15.9, 'high': 15.9, 'low': 15.5, 'close': 15.75, 'volume': 5189190, 'turnover': 81059349, 'change': -0.1}"
46,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-28', 'open': 16, 'high': 16, 'low': 15.6, 'close': 15.85, 'volume': 10883178, 'turnover': 172155858, 'change': -0.05}"
47,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-27', 'open': 16, 'high': 16.2, 'low': 15.85, 'close': 15.9, 'volume': 6706025, 'turnover': 107070272, 'change': -0.1}"
48,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-26', 'open': 16, 'high': 16.1, 'low': 15.85, 'close': 16, 'volume': 4281900, 'turnover': 68407932, 'change': 0.05}"
49,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-25', 'open': 15.85, 'high': 16.1, 'low': 15.75, 'close': 15.95, 'volume': 6778213, 'turnover': 108227738, 'change': 0.25}"
50,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-22', 'open': 15.6, 'high': 15.7, 'low': 15.45, 'close': 15.7, 'volume': 3821318, 'turnover': 59518582, 'change': 0.25}"
51,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-21', 'open': 15.5, 'high': 15.8, 'low': 15.4, 'close': 15.45, 'volume': 3200141, 'turnover': 49668353, 'change': 0}"
52,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-20', 'open': 15.4, 'high': 15.55, 'low': 15.35, 'close': 15.45, 'volume': 4451066, 'turnover': 68749437, 'change': -0.05}"
53,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-19', 'open': 15.85, 'high': 15.9, 'low': 15.5, 'close': 15.5, 'volume': 11614272, 'turnover': 181905709, 'change': -0.35}"
54,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-18', 'open': 16.2, 'high': 16.2, 'low': 15.8, 'close': 15.85, 'volume': 8445455, 'turnover': 134490460, 'change': -0.35}"
55,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-15', 'open': 16.2, 'high': 16.2, 'low': 15.95, 'close': 16.2, 'volume': 6518638, 'turnover': 105374376, 'change': 0.1}"
56,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-14', 'open': 16.1, 'high': 16.3, 'low': 16, 'close': 16.1, 'volume': 9325168, 'turnover': 150517188, 'change': 0.1}"
57,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-13', 'open': 15.85, 'high': 16.15, 'low': 15.8, 'close': 16, 'volume': 7683136, 'turnover': 122635828, 'change': 0.25}"
58,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-12', 'open': 16, 'high': 16.15, 'low': 15.75, 'close': 15.75, 'volume': 11127862, 'turnover': 176989846, 'change': -0.3}"
59,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-11', 'open': 16.3, 'high': 16.4, 'low': 16, 'close': 16.05, 'volume': 9130558, 'turnover': 147295778, 'change': -0.25}"
60,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-08', 'open': 16.3, 'high': 16.35, 'low': 16.2, 'close': 16.3, 'volume': 9599873, 'turnover': 156295288, 'change': 0.05}"
61,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-06', 'open': 16.2, 'high': 16.35, 'low': 16.05, 'close': 16.3, 'volume': 11037185, 'turnover': 178935833, 'change': 0.3}"
62,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-05', 'open': 16.15, 'high': 16.25, 'low': 15.95, 'close': 16, 'volume': 7372624, 'turnover': 118311234, 'change': -0.15}"
63,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-04', 'open': 16.15, 'high': 16.35, 'low': 16.05, 'close': 16.15, 'volume': 7154432, 'turnover': 115532800, 'change': 0}"
64,2303,EQUITY,TWSE,TSE,"{'date': '2010-10-01', 'open': 16.2, 'high': 16.35, 'low': 16.05, 'close': 16.15, 'volume': 5025486, 'turnover': 81224883, 'change': -0.05}"
65,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-30', 'open': 16.3, 'high': 16.3, 'low': 16.1, 'close': 16.2, 'volume': 4361657, 'turnover': 70619477, 'change': -0.2}"
66,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-29', 'open': 16.35, 'high': 16.6, 'low': 16.25, 'close': 16.4, 'volume': 8513703, 'turnover': 139510987, 'change': -0.05}"
67,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-28', 'open': 16.55, 'high': 16.6, 'low': 16.35, 'close': 16.45, 'volume': 6191823, 'turnover': 102078082, 'change': -0.2}"
68,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-27', 'open': 16.5, 'high': 16.7, 'low': 16.35, 'close': 16.65, 'volume': 7057491, 'turnover': 116939433, 'change': 0.2}"
69,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-24', 'open': 16.2, 'high': 16.45, 'low': 16.15, 'close': 16.45, 'volume': 4622973, 'turnover': 75570150, 'change': 0.15}"
70,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-23', 'open': 16.15, 'high': 16.5, 'low': 16.15, 'close': 16.3, 'volume': 5692293, 'turnover': 92933724, 'change': 0}"
71,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-21', 'open': 16.1, 'high': 16.3, 'low': 15.95, 'close': 16.3, 'volume': 10701551, 'turnover': 173248523, 'change': 0.35}"
72,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-20', 'open': 15.7, 'high': 15.95, 'low': 15.7, 'close': 15.95, 'volume': 2699478, 'turnover': 42800459, 'change': 0.1}"
73,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-17', 'open': 16.1, 'high': 16.15, 'low': 15.85, 'close': 15.85, 'volume': 6084814, 'turnover': 96946100, 'change': -0.05}"
74,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-16', 'open': 16.2, 'high': 16.25, 'low': 15.85, 'close': 15.9, 'volume': 6404345, 'turnover': 102613729, 'change': -0.3}"
75,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-15', 'open': 16, 'high': 16.3, 'low': 15.9, 'close': 16.2, 'volume': 8736212, 'turnover': 141325185, 'change': 0.2}"
76,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-14', 'open': 15.8, 'high': 16, 'low': 15.6, 'close': 16, 'volume': 7159301, 'turnover': 113264252, 'change': 0.25}"
77,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-13', 'open': 15.25, 'high': 15.9, 'low': 15.25, 'close': 15.75, 'volume': 16231727, 'turnover': 252083440, 'change': 0.5}"
78,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-10', 'open': 15.05, 'high': 15.3, 'low': 14.95, 'close': 15.25, 'volume': 13473017, 'turnover': 203860128, 'change': 0.25}"
79,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-09', 'open': 15.05, 'high': 15.05, 'low': 14.9, 'close': 15, 'volume': 5531079, 'turnover': 82959167, 'change': 0}"
80,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-08', 'open': 15, 'high': 15.15, 'low': 14.8, 'close': 15, 'volume': 7775274, 'turnover': 116636515, 'change': 0.05}"
81,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-07', 'open': 15, 'high': 15.05, 'low': 14.9, 'close': 14.95, 'volume': 6093327, 'turnover': 91190540, 'change': 0}"
82,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-06', 'open': 15, 'high': 15.15, 'low': 14.95, 'close': 14.95, 'volume': 9294642, 'turnover': 139555679, 'change': -0.05}"
83,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-03', 'open': 15.05, 'high': 15.15, 'low': 14.8, 'close': 15, 'volume': 14269198, 'turnover': 214326437, 'change': 0.15}"
84,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-02', 'open': 14.5, 'high': 15.2, 'low': 14.4, 'close': 14.85, 'volume': 15014374, 'turnover': 222116746, 'change': 0.45}"
85,2303,EQUITY,TWSE,TSE,"{'date': '2010-09-01', 'open': 14.3, 'high': 14.5, 'low': 14.2, 'close': 14.4, 'volume': 5416164, 'turnover': 77424591, 'change': 0.05}"
86,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-31', 'open': 14.2, 'high': 14.35, 'low': 14.05, 'close': 14.35, 'volume': 7492723, 'turnover': 106549392, 'change': 0.15}"
87,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-30', 'open': 14.35, 'high': 14.4, 'low': 14.1, 'close': 14.2, 'volume': 4353177, 'turnover': 61999356, 'change': 0}"
88,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-27', 'open': 14, 'high': 14.2, 'low': 13.9, 'close': 14.2, 'volume': 6269983, 'turnover': 88218949, 'change': 0.25}"
89,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-26', 'open': 13.75, 'high': 14.05, 'low': 13.7, 'close': 13.95, 'volume': 9684523, 'turnover': 134524287, 'change': 0.2}"
90,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-25', 'open': 14.05, 'high': 14.05, 'low': 13.65, 'close': 13.75, 'volume': 9915478, 'turnover': 136687092, 'change': -0.35}"
91,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-24', 'open': 14.3, 'high': 14.35, 'low': 14.1, 'close': 14.1, 'volume': 8343279, 'turnover': 118394972, 'change': -0.15}"
92,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-23', 'open': 13.9, 'high': 14.35, 'low': 13.9, 'close': 14.25, 'volume': 9098091, 'turnover': 128652935, 'change': 0.3}"
93,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-20', 'open': 13.9, 'high': 14.05, 'low': 13.85, 'close': 13.95, 'volume': 6030621, 'turnover': 83797445, 'change': 0}"
94,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-19', 'open': 14.3, 'high': 14.35, 'low': 13.85, 'close': 13.95, 'volume': 10439314, 'turnover': 146819060, 'change': 0}"
95,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-18', 'open': 15.2, 'high': 15.2, 'low': 14.9, 'close': 15, 'volume': 13623856, 'turnover': 204853490, 'change': -0.1}"
96,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-17', 'open': 15.15, 'high': 15.25, 'low': 15.1, 'close': 15.1, 'volume': 3987033, 'turnover': 60405983, 'change': -0.05}"
97,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-16', 'open': 15.05, 'high': 15.2, 'low': 15.05, 'close': 15.15, 'volume': 4495158, 'turnover': 67933522, 'change': -0.1}"
98,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-13', 'open': 15.1, 'high': 15.25, 'low': 15, 'close': 15.25, 'volume': 4658810, 'turnover': 70500853, 'change': 0.1}"
99,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-12', 'open': 15.1, 'high': 15.2, 'low': 14.95, 'close': 15.15, 'volume': 5659339, 'turnover': 85401510, 'change': -0.15}"
100,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-11', 'open': 15.3, 'high': 15.55, 'low': 15.25, 'close': 15.3, 'volume': 7296720, 'turnover': 112172830, 'change': -0.1}"
101,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-10', 'open': 15.65, 'high': 15.65, 'low': 15.35, 'close': 15.4, 'volume': 8884753, 'turnover': 137638549, 'change': -0.25}"
102,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-09', 'open': 15.45, 'high': 15.8, 'low': 15.4, 'close': 15.65, 'volume': 13069979, 'turnover': 204867802, 'change': 0.25}"
103,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-06', 'open': 15.25, 'high': 15.5, 'low': 15.2, 'close': 15.4, 'volume': 6579026, 'turnover': 100992132, 'change': 0.15}"
104,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-05', 'open': 15.4, 'high': 15.6, 'low': 15.2, 'close': 15.25, 'volume': 8364123, 'turnover': 128977906, 'change': -0.1}"
105,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-04', 'open': 15.35, 'high': 15.45, 'low': 15.25, 'close': 15.35, 'volume': 5821667, 'turnover': 89328280, 'change': 0.05}"
106,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-03', 'open': 15.3, 'high': 15.35, 'low': 15.1, 'close': 15.3, 'volume': 11230533, 'turnover': 171183182, 'change': 0.1}"
107,2303,EQUITY,TWSE,TSE,"{'date': '2010-08-02', 'open': 15.05, 'high': 15.3, 'low': 15.05, 'close': 15.2, 'volume': 13727521, 'turnover': 208343488, 'change': 0.35}"
108,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-30', 'open': 14.9, 'high': 15.2, 'low': 14.8, 'close': 14.85, 'volume': 10265851, 'turnover': 153161076, 'change': -0.15}"
109,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-29', 'open': 15, 'high': 15.05, 'low': 14.8, 'close': 15, 'volume': 7894313, 'turnover': 117844197, 'change': 0.05}"
110,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-28', 'open': 14.75, 'high': 14.95, 'low': 14.7, 'close': 14.95, 'volume': 9168909, 'turnover': 136067082, 'change': 0.3}"
111,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-27', 'open': 14.85, 'high': 14.85, 'low': 14.6, 'close': 14.65, 'volume': 3128541, 'turnover': 46037589, 'change': -0.2}"
112,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-26', 'open': 14.95, 'high': 14.95, 'low': 14.65, 'close': 14.85, 'volume': 7288860, 'turnover': 107555628, 'change': 0.05}"
113,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-23', 'open': 14.75, 'high': 14.9, 'low': 14.65, 'close': 14.8, 'volume': 6888187, 'turnover': 101602830, 'change': 0.2}"
114,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-22', 'open': 14.9, 'high': 15.05, 'low': 14.6, 'close': 14.6, 'volume': 7325675, 'turnover': 108245027, 'change': -0.2}"
115,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-21', 'open': 15.05, 'high': 15.1, 'low': 14.7, 'close': 14.8, 'volume': 6465762, 'turnover': 95957339, 'change': -0.2}"
116,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-20', 'open': 15.1, 'high': 15.1, 'low': 14.8, 'close': 15, 'volume': 4923302, 'turnover': 73747730, 'change': -0.05}"
117,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-19', 'open': 14.8, 'high': 15.15, 'low': 14.8, 'close': 15.05, 'volume': 7102990, 'turnover': 106602300, 'change': 0.15}"
118,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-16', 'open': 14.85, 'high': 15.2, 'low': 14.75, 'close': 14.9, 'volume': 21470471, 'turnover': 321602199, 'change': 0.1}"
119,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-15', 'open': 14.7, 'high': 14.9, 'low': 14.6, 'close': 14.8, 'volume': 14517438, 'turnover': 214740812, 'change': 0.2}"
120,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-14', 'open': 14.55, 'high': 14.6, 'low': 14.4, 'close': 14.6, 'volume': 9029477, 'turnover': 131345655, 'change': 0.25}"
121,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-13', 'open': 14.35, 'high': 14.45, 'low': 14.25, 'close': 14.35, 'volume': 6468780, 'turnover': 92630855, 'change': 0}"
122,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-12', 'open': 14.5, 'high': 14.6, 'low': 14.15, 'close': 14.35, 'volume': 9921965, 'turnover': 142605639, 'change': -0.15}"
123,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-09', 'open': 14.6, 'high': 14.65, 'low': 14.3, 'close': 14.5, 'volume': 9590339, 'turnover': 138938863, 'change': -0.05}"
124,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-08', 'open': 14.5, 'high': 14.65, 'low': 14.45, 'close': 14.55, 'volume': 12553755, 'turnover': 182333288, 'change': 0.2}"
125,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-07', 'open': 14.45, 'high': 14.6, 'low': 14.35, 'close': 14.35, 'volume': 12554511, 'turnover': 181134672, 'change': -0.2}"
126,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-06', 'open': 14.2, 'high': 14.55, 'low': 14.1, 'close': 14.55, 'volume': 25827491, 'turnover': 370332105, 'change': 0.4}"
127,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-05', 'open': 13.9, 'high': 14.35, 'low': 13.9, 'close': 14.15, 'volume': 19910199, 'turnover': 281410228, 'change': 0.3}"
128,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-02', 'open': 13.35, 'high': 13.95, 'low': 13.3, 'close': 13.85, 'volume': 15131370, 'turnover': 208820876, 'change': 0.5}"
129,2303,EQUITY,TWSE,TSE,"{'date': '2010-07-01', 'open': 13.25, 'high': 13.35, 'low': 13.1, 'close': 13.35, 'volume': 5497292, 'turnover': 72819660, 'change': 0.2}"
130,2303,EQUITY,TWSE,TSE,"{'date': '2010-06-30', 'open': 13.25, 'high': 13.25, 'low': 13.1, 'close': 13.15, 'volume': 7161608, 'turnover': 94359938, 'change': -0.3}"
131,2303,EQUITY,TWSE,TSE,"{'date': '2010-06-29', 'open': 13.8, 'high': 13.85, 'low': 13.45, 'close': 13.45, 'volume': 14193267, 'turnover': 194536978, 'change': -0.3}"
132,2303,EQUITY,TWSE,TSE,"{'date': '2010-06-28', 'open': 13.6, 'high': 13.8, 'low': 13.55, 'close': 13.75, 'volume': 17188803, 'turnover': 235259977, 'change': 0.15}"
133,2303,EQUITY,TWSE,TSE,"{'date': '2010-06-25', 'open': 13.5, 'high': 13.75, 'low': 13.4, 'close': 13.6, 'volume': 15999633, 'turnover': 217386992, 'change': 0.15}"
134,2303,EQUITY,TWSE,TSE,"{'date': '2010-06-24', 'open': 13.5, 'high': 13.6, 'low': 13.4, 'close': 13.45, 'volume': 5118502, 'turnover': 69109917, 'change': 0}"
135,2303,EQUITY,TWSE,TSE,"{'date': '2010-06-23', 'open': 13.6, 'high': 13.65, 'low': 13.45, 'close': 13.45, 'volume': 2460875, 'turnover': 33288570, 'change': -0.1}"
136,2303,EQUITY,TWSE,TSE,"{'date': '2010-06-22', 'open': 13.65, 'high': 13.65, 'low': 13.55, 'close': 13.55, 'volume': 3508416, 'turnover': 47653811, 'change': -0.05}"
137,2303,EQUITY,TWSE,TSE,"{'date': '2010-06-21', 'open': 13.6, 'high': 13.8, 'low': 13.55, 'close': 13.6, 'volume': 9975433, 'turnover': 136326047, 'change': 0.15}"
138,2303,EQUITY,TWSE,TSE,"{'date': '2010-06-18', 'open': 13.5, 'high': 13.5, 'low': 13.2, 'close': 13.45, 'volume': 3100276, 'turnover': 41407742, 'change': 0.05}"
