date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2005-01-03,Textiles,301269000,3419959000,268.53,276.31,268.53,274.95,6.42,39587
2005-01-04,Textiles,174051000,1812992000,274.95,274.95,268.33,268.96,-5.99,25194
2005-01-05,Textiles,106434000,1124040000,268.96,268.96,264.19,264.27,-4.69,16260
2005-01-06,Textiles,116069000,1427926000,264.27,266.3,261.35,261.63,-2.64,18300
2005-01-07,Textiles,90984000,1020181000,261.63,263.75,258.51,258.51,-3.12,14667
2005-01-10,Textiles,76019000,857743000,258.51,259.38,257.2,258.59,0.08,11594
2005-01-11,Textiles,64975000,682222000,258.59,261.09,258.27,259.47,0.88,10954
2005-01-12,Textiles,101465000,1142069000,259.47,261.27,253.21,253.31,-6.16,13900
2005-01-13,Textiles,110432000,1191516000,253.31,259.87,253.31,257.37,4.06,16163
2005-01-14,Textiles,118237000,1422726000,257.37,263.11,256.75,262.89,5.52,16752
2005-01-17,Textiles,107156000,1176166000,262.89,266.5,262.12,262.23,-0.66,15103
2005-01-18,Textiles,67514000,813638000,262.23,264.17,260.75,261.41,-0.82,10022
2005-01-19,Textiles,98477000,1146597000,261.41,263.53,258.82,259.6,-1.81,12858
2005-01-20,Textiles,84951000,919033000,259.6,260.23,256.48,256.94,-2.66,12768
2005-01-21,Textiles,64213000,678882000,256.94,258.07,255.15,255.84,-1.1,10073
2005-01-24,Textiles,65956000,806459000,255.84,256.32,248.16,248.76,-7.08,10702
2005-01-25,Textiles,118527000,1314556000,248.76,250.12,240.24,242.96,-5.8,17340
2005-01-26,Textiles,76251000,1078035000,242.96,245.74,242.6,245.33,2.37,10756
2005-01-27,Textiles,56601000,817699000,245.33,246.19,244.0,244.96,-0.37,8096
2005-01-28,Textiles,48677000,555717000,244.96,246.54,244.16,245.47,0.51,8037
2005-01-31,Textiles,72088000,854694000,245.47,250.91,245.47,249.28,3.81,11475
2005-02-01,Textiles,56205000,673404000,249.28,251.76,248.77,248.77,-0.51,8603
2005-02-02,Textiles,58398000,736974000,248.77,252.42,248.77,249.51,0.74,10493
2005-02-03,Textiles,50796000,511419000,249.51,250.92,249.36,249.59,0.08,8190
2005-02-14,Textiles,60907000,737957000,249.59,254.15,248.97,249.04,-0.55,9460
2005-02-15,Textiles,42475000,550192000,249.04,250.77,247.59,248.21,-0.83,7871
2005-02-16,Textiles,53265000,607459000,248.21,248.94,247.14,248.29,0.08,8498
2005-02-17,Textiles,79048000,883083000,248.29,251.11,248.26,248.56,0.27,13596
2005-02-18,Textiles,51590000,573421000,248.56,249.87,246.72,247.51,-1.05,8540
2005-02-21,Textiles,98222000,1047398000,247.51,252.18,247.51,252.02,4.51,14968
2005-02-22,Textiles,65011000,848909000,252.02,253.28,247.55,247.55,-4.47,10225
2005-02-23,Textiles,46697000,577595000,247.55,248.03,245.73,246.77,-0.78,8379
2005-02-24,Textiles,65507000,818719000,246.77,250.9,246.77,247.41,0.64,11010
2005-02-25,Textiles,83968000,1084281000,247.41,252.2,247.41,249.88,2.47,11867
2005-03-01,Textiles,80219000,1079782000,249.88,254.55,249.88,253.54,3.66,12489
2005-03-02,Textiles,70387000,846783000,253.54,253.96,250.47,251.33,-2.21,11074
2005-03-03,Textiles,78820000,785085000,251.33,252.57,250.15,251.7,0.37,11871
2005-03-04,Textiles,57642000,588259000,251.7,252.22,249.8,250.54,-1.16,9471
2005-03-07,Textiles,91445000,1237108000,250.54,254.01,250.54,252.42,1.88,13311
2005-03-08,Textiles,81988000,1012699000,252.42,253.84,247.43,248.17,-4.25,12613
2005-03-09,Textiles,68913000,819234000,248.17,249.48,247.17,247.6,-0.57,10694
2005-03-10,Textiles,70951000,782189000,247.6,248.1,245.64,245.89,-1.71,10801
2005-03-11,Textiles,64309000,835460000,245.89,248.03,244.71,245.25,-0.64,9680
2005-03-14,Textiles,69028000,750528000,245.25,245.7,243.6,244.2,-1.05,10625
