date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2007-07-02,ElectronicProductsDistribution,60528000,1837122000,100.0,99.98,100.0,100.91,0.91,18676
2007-07-03,ElectronicProductsDistribution,110419000,3492282000,100.91,103.95,100.91,103.77,2.86,29605
2007-07-04,ElectronicProductsDistribution,101453000,3316848000,103.77,105.39,103.16,103.76,-0.01,28152
2007-07-05,ElectronicProductsDistribution,119450000,3746224000,103.76,104.72,103.68,104.2,0.44,33090
2007-07-06,ElectronicProductsDistribution,133834000,4876104000,104.2,106.89,104.2,106.88,2.68,39041
2007-07-09,ElectronicProductsDistribution,145266000,5904428000,106.88,110.41,106.88,109.93,3.05,41653
2007-07-10,ElectronicProductsDistribution,113232000,4280456000,109.93,111.15,108.94,110.17,0.24,32855
2007-07-11,ElectronicProductsDistribution,102581000,4137713000,110.17,111.19,109.01,110.02,-0.15,31869
2007-07-12,ElectronicProductsDistribution,104536000,4202766000,110.02,111.71,110.02,110.24,0.22,31125
2007-07-13,ElectronicProductsDistribution,123774000,4298216000,110.24,112.12,109.68,109.8,-0.44,31596
2007-07-16,ElectronicProductsDistribution,97968000,3800303000,109.8,110.52,107.72,107.72,-2.08,27372
2007-07-17,ElectronicProductsDistribution,73577000,2652919000,107.72,109.51,106.65,108.55,0.83,21313
2007-07-18,ElectronicProductsDistribution,92400000,3384982000,108.55,110.62,108.55,109.27,0.72,27154
2007-07-19,ElectronicProductsDistribution,90912000,3847524000,109.27,111.87,108.9,111.19,1.92,26253
2007-07-20,ElectronicProductsDistribution,101831000,4374079000,111.19,114.77,111.19,113.99,2.8,30027
2007-07-23,ElectronicProductsDistribution,117188000,5078787000,113.99,116.31,113.53,115.26,1.27,33607
2007-07-24,ElectronicProductsDistribution,159044000,6484598000,115.26,117.08,114.82,115.38,0.12,45086
2007-07-25,ElectronicProductsDistribution,129815000,5071733000,115.38,118.81,115.05,118.35,2.97,36589
2007-07-26,ElectronicProductsDistribution,154061000,6106652000,118.35,119.46,115.19,115.3,-3.05,41234
2007-07-27,ElectronicProductsDistribution,90769000,3735541000,115.3,115.3,111.93,112.0,-3.3,26874
2007-07-30,ElectronicProductsDistribution,108942000,4482301000,112.0,115.24,111.46,113.14,1.14,27665
2007-07-31,ElectronicProductsDistribution,109082000,4381022000,113.14,117.74,113.14,117.24,4.1,27206
2007-08-01,ElectronicProductsDistribution,132314000,6186170000,117.24,121.18,115.85,115.85,-1.39,35221
2007-08-02,ElectronicProductsDistribution,113157000,4692542000,115.85,119.52,111.85,114.21,-1.64,30127
2007-08-03,ElectronicProductsDistribution,61804000,2506277000,114.21,117.0,113.31,113.86,-0.35,17998
2007-08-06,ElectronicProductsDistribution,42150000,1723788000,113.86,113.86,111.39,113.69,-0.17,13811
2007-08-07,ElectronicProductsDistribution,82832000,3553913000,113.69,117.73,113.69,116.43,2.74,21394
2007-08-08,ElectronicProductsDistribution,68693000,3281026000,116.43,120.13,116.43,120.06,3.63,20266
2007-08-09,ElectronicProductsDistribution,90245000,3926135000,120.06,124.24,120.06,124.19,4.13,23679
2007-08-10,ElectronicProductsDistribution,158907000,6361537000,124.19,127.46,121.59,127.1,2.91,44444
2007-08-13,ElectronicProductsDistribution,147777000,6330159000,127.1,131.41,127.1,128.4,1.3,40507
2007-08-14,ElectronicProductsDistribution,170983000,7009278000,128.4,132.72,128.35,129.31,0.91,49636
2007-08-15,ElectronicProductsDistribution,175334000,6885146000,129.31,129.51,122.45,122.51,-6.8,49008
2007-08-16,ElectronicProductsDistribution,105058000,3720494000,122.51,122.51,114.91,114.95,-7.56,31207
2007-08-17,ElectronicProductsDistribution,132802000,5367771000,114.95,114.99,108.07,109.76,-5.19,35897
2007-08-20,ElectronicProductsDistribution,84247000,3616043000,109.76,116.74,109.76,116.61,6.85,23429
2007-08-21,ElectronicProductsDistribution,143563000,7078049000,116.61,121.34,116.56,117.15,0.54,39750
2007-08-22,ElectronicProductsDistribution,101338000,4173454000,117.15,118.24,116.09,118.19,1.04,31098
2007-08-23,ElectronicProductsDistribution,128138000,6586873000,118.19,123.36,118.19,121.46,3.27,35829
2007-08-24,ElectronicProductsDistribution,100986000,4772614000,121.46,124.54,120.67,123.92,2.46,30641
2007-08-27,ElectronicProductsDistribution,118988000,5497815000,123.92,127.44,123.38,124.17,0.25,34821
2007-08-28,ElectronicProductsDistribution,104894000,5098278000,124.17,127.64,122.85,127.64,3.47,35029
2007-08-29,ElectronicProductsDistribution,92882000,4536542000,127.64,127.64,124.92,126.27,-1.37,29114
2007-08-30,ElectronicProductsDistribution,134411000,7034486000,126.27,131.11,126.27,129.43,3.16,42312
2007-08-31,ElectronicProductsDistribution,100492000,5128226000,129.43,134.93,129.43,134.84,5.41,29972
2007-09-03,ElectronicProductsDistribution,125009000,6833879000,134.84,139.71,134.11,134.96,0.12,38507
2007-09-04,ElectronicProductsDistribution,86048000,4346202000,134.96,136.34,130.05,131.21,-3.75,29524
2007-09-05,ElectronicProductsDistribution,87714000,3911027000,131.21,132.18,130.31,130.31,-0.9,30463
2007-09-06,ElectronicProductsDistribution,73396000,4102803000,130.31,133.63,128.96,132.36,2.05,26693
2007-09-07,ElectronicProductsDistribution,67915000,2982434000,132.36,134.31,131.67,131.73,-0.63,23310
2007-09-10,ElectronicProductsDistribution,91430000,4248241000,131.73,135.26,129.65,135.26,3.53,32025
2007-09-11,ElectronicProductsDistribution,112101000,5359046000,135.26,138.99,135.26,137.43,2.17,37332
2007-09-12,ElectronicProductsDistribution,98504000,4414733000,137.43,138.65,135.89,135.89,-1.54,33968
2007-09-13,ElectronicProductsDistribution,76019000,3363094000,135.89,137.23,133.36,133.36,-2.53,27020
2007-09-14,ElectronicProductsDistribution,91590000,4043294000,133.36,136.0,132.85,134.21,0.85,31499
2007-09-17,ElectronicProductsDistribution,82415000,3842569000,134.21,136.93,134.03,134.03,-0.18,28777
2007-09-19,ElectronicProductsDistribution,81108000,3705763000,134.03,136.97,131.43,131.43,-2.6,28935
2007-09-20,ElectronicProductsDistribution,58509000,2638872000,131.43,133.66,129.45,129.45,-1.98,22513
2007-09-21,ElectronicProductsDistribution,58151000,3158654000,129.45,135.08,129.04,135.08,5.63,23059
2007-09-26,ElectronicProductsDistribution,65324000,3768811000,135.08,138.08,135.08,136.72,1.64,22710
2007-09-27,ElectronicProductsDistribution,61520000,2941321000,136.72,137.42,135.08,135.87,-0.85,22731
2007-09-28,ElectronicProductsDistribution,67567000,3577295000,135.87,137.76,135.75,136.07,0.2,24880
2007-09-29,ElectronicProductsDistribution,50858000,2504083000,136.07,136.98,134.36,134.94,-1.13,18485
2007-10-01,ElectronicProductsDistribution,77213000,3232026000,134.94,136.43,134.4,134.44,-0.5,24862
2007-10-02,ElectronicProductsDistribution,81643000,3804718000,134.44,136.03,131.93,132.67,-1.77,27983
2007-10-03,ElectronicProductsDistribution,68292000,3511000000,132.67,134.22,131.71,132.1,-0.57,24370
2007-10-04,ElectronicProductsDistribution,54592000,2946964000,132.1,133.08,129.4,130.18,-1.92,20935
2007-10-05,ElectronicProductsDistribution,75141000,4149156000,130.18,132.63,129.99,131.99,1.81,26900
2007-10-08,ElectronicProductsDistribution,58076000,2567697000,131.99,133.55,130.04,130.04,-1.95,20947
2007-10-09,ElectronicProductsDistribution,45004000,2093826000,130.04,130.97,128.84,130.01,-0.03,16299
2007-10-11,ElectronicProductsDistribution,69552000,3842841000,130.01,134.83,130.01,134.65,4.64,25510
2007-10-12,ElectronicProductsDistribution,94461000,5701783000,134.65,138.1,134.51,134.51,-0.14,34104
2007-10-15,ElectronicProductsDistribution,62313000,2982724000,134.51,139.79,134.51,139.34,4.83,22769
2007-10-16,ElectronicProductsDistribution,79082000,4952791000,139.34,143.54,139.07,142.72,3.38,26620
2007-10-17,ElectronicProductsDistribution,72598000,4058435000,142.72,144.15,141.13,142.81,0.09,25143
2007-10-18,ElectronicProductsDistribution,74019000,4054093000,142.81,146.12,142.36,142.75,-0.06,26216
2007-10-19,ElectronicProductsDistribution,62471000,3548552000,142.75,146.09,142.75,144.11,1.36,22364
2007-10-22,ElectronicProductsDistribution,64392000,3429049000,144.11,144.11,139.71,141.52,-2.59,21895
2007-10-23,ElectronicProductsDistribution,78604000,3856701000,141.52,144.44,141.52,141.73,0.21,25367
2007-10-24,ElectronicProductsDistribution,112915000,6311418000,141.73,147.19,141.73,142.45,0.72,35880
2007-10-25,ElectronicProductsDistribution,95408000,5530126000,142.45,148.17,142.45,147.74,5.29,32790
2007-10-26,ElectronicProductsDistribution,87820000,5114156000,147.74,150.18,147.34,149.06,1.32,31307
2007-10-29,ElectronicProductsDistribution,78270000,4090949000,149.06,152.74,147.8,147.8,-1.26,29909
2007-10-30,ElectronicProductsDistribution,64708000,3495410000,147.8,149.48,146.92,147.93,0.13,22832
2007-10-31,ElectronicProductsDistribution,68917000,3950217000,147.93,152.58,147.83,148.15,0.22,25639
2007-11-01,ElectronicProductsDistribution,65833000,3669762000,148.15,149.97,141.86,142.54,-5.61,23441
2007-11-02,ElectronicProductsDistribution,58510000,3352400000,142.54,142.54,135.58,135.71,-6.83,18869
2007-11-05,ElectronicProductsDistribution,57823000,3483597000,135.71,139.75,133.61,139.63,3.92,21024
2007-11-06,ElectronicProductsDistribution,40532000,2522158000,139.63,141.33,138.07,139.66,0.03,15493
2007-11-07,ElectronicProductsDistribution,55642000,3231573000,139.66,142.09,136.92,136.92,-2.74,19552
