date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2007-07-02,ComputerPeripheralEquipment,339895000,13737057000,100.0,101.45,100.0,101.45,1.45,90463
2007-07-03,ComputerPeripheralEquipment,476911000,18240714000,101.45,102.87,101.45,102.26,0.81,117878
2007-07-04,ComputerPeripheralEquipment,467948000,15930463000,102.26,103.23,102.07,102.67,0.41,116630
2007-07-05,ComputerPeripheralEquipment,466892000,17775853000,102.67,103.81,102.51,103.75,1.08,118351
2007-07-06,ComputerPeripheralEquipment,561866000,20612132000,103.75,104.67,103.58,104.64,0.89,136280
2007-07-09,ComputerPeripheralEquipment,601797000,24054866000,104.64,107.5,104.64,107.43,2.79,142857
2007-07-10,ComputerPeripheralEquipment,566141000,24705273000,107.43,108.08,106.61,107.28,-0.15,145451
2007-07-11,ComputerPeripheralEquipment,541607000,23191443000,107.28,107.28,105.61,106.14,-1.14,140527
2007-07-12,ComputerPeripheralEquipment,504547000,21887309000,106.14,107.25,106.14,106.59,0.45,129583
2007-07-13,ComputerPeripheralEquipment,442371000,17272340000,106.59,108.58,106.06,106.21,-0.38,116706
2007-07-16,ComputerPeripheralEquipment,386830000,14861823000,106.21,106.99,105.08,105.09,-1.12,104300
2007-07-17,ComputerPeripheralEquipment,346513000,13882001000,105.09,106.3,104.43,106.12,1.03,92626
2007-07-18,ComputerPeripheralEquipment,486045000,19155930000,106.12,107.55,105.78,106.45,0.33,120804
2007-07-19,ComputerPeripheralEquipment,530985000,21240959000,106.45,108.24,106.43,107.49,1.04,129732
2007-07-20,ComputerPeripheralEquipment,589949000,23901059000,107.49,110.96,107.49,110.77,3.28,138514
2007-07-23,ComputerPeripheralEquipment,494653000,20102730000,110.77,112.83,110.77,112.12,1.35,128139
2007-07-24,ComputerPeripheralEquipment,586745000,23886274000,112.12,113.26,111.68,112.21,0.09,146933
2007-07-25,ComputerPeripheralEquipment,513284000,21586224000,112.21,112.21,111.18,111.57,-0.64,132871
2007-07-26,ComputerPeripheralEquipment,700036000,28367307000,111.57,113.04,109.09,109.09,-2.48,171968
2007-07-27,ComputerPeripheralEquipment,556428000,23672519000,109.09,109.09,105.42,106.08,-3.01,141880
2007-07-30,ComputerPeripheralEquipment,422556000,17886120000,106.08,106.22,104.41,105.37,-0.71,101691
2007-07-31,ComputerPeripheralEquipment,375097000,17549553000,105.37,108.23,105.37,107.75,2.38,97731
2007-08-01,ComputerPeripheralEquipment,512757000,24426134000,107.75,108.72,103.55,103.55,-4.2,133681
2007-08-02,ComputerPeripheralEquipment,458612000,19461763000,103.55,105.79,101.81,104.47,0.92,118133
2007-08-03,ComputerPeripheralEquipment,438566000,19679574000,104.47,108.06,104.47,107.11,2.64,115778
2007-08-06,ComputerPeripheralEquipment,297956000,14124685000,107.11,107.11,104.48,105.43,-1.68,81804
2007-08-07,ComputerPeripheralEquipment,265100000,12659793000,105.43,107.33,104.26,104.26,-1.17,75638
2007-08-08,ComputerPeripheralEquipment,251258000,11561840000,104.26,105.68,104.08,105.5,1.24,74906
2007-08-09,ComputerPeripheralEquipment,356474000,14576986000,105.5,107.1,105.5,106.77,1.27,98177
2007-08-10,ComputerPeripheralEquipment,334740000,15015651000,106.77,106.77,103.13,104.51,-2.26,99483
2007-08-13,ComputerPeripheralEquipment,354362000,15456302000,104.51,106.27,104.51,105.21,0.7,100617
2007-08-14,ComputerPeripheralEquipment,343616000,16575720000,105.21,106.29,104.27,104.88,-0.33,100910
2007-08-15,ComputerPeripheralEquipment,358636000,16437733000,104.88,104.88,100.44,100.84,-4.04,99770
2007-08-16,ComputerPeripheralEquipment,425422000,18619594000,100.84,99.82,100.84,95.2,-5.64,115770
2007-08-17,ComputerPeripheralEquipment,405865000,17361724000,95.2,98.45,93.77,95.3,0.1,106819
2007-08-20,ComputerPeripheralEquipment,305444000,13628979000,95.3,99.99,100.0,100.37,5.07,82361
2007-08-21,ComputerPeripheralEquipment,283643000,12395104000,100.37,99.99,100.0,99.6,-0.77,85215
2007-08-22,ComputerPeripheralEquipment,244798000,11633518000,99.6,99.99,100.0,100.49,0.89,76425
2007-08-23,ComputerPeripheralEquipment,317196000,15181934000,100.49,103.22,100.49,102.47,1.98,96440
2007-08-24,ComputerPeripheralEquipment,323589000,14517096000,102.47,103.56,102.05,102.69,0.22,93036
2007-08-27,ComputerPeripheralEquipment,225439000,10615013000,102.69,103.96,101.87,101.87,-0.82,73903
2007-08-28,ComputerPeripheralEquipment,258984000,13082269000,101.87,103.45,101.74,102.38,0.51,80267
2007-08-29,ComputerPeripheralEquipment,316093000,14774699000,102.38,99.98,100.02,101.28,-1.1,87269
2007-08-30,ComputerPeripheralEquipment,331684000,16323538000,101.28,103.77,101.28,103.09,1.81,99243
2007-08-31,ComputerPeripheralEquipment,301438000,16762927000,103.09,105.64,103.09,105.64,2.55,94560
