date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2022-07-26,2887Z1,13289789,218293804,16.35,17.1,15.95,16.8,0.0,661
2022-07-27,2887Z1,1525999,25325145,16.6,16.7,16.5,16.6,-0.2,317
2022-07-28,2887Z1,1691582,28046807,16.55,16.65,16.45,16.55,-0.05,217
2022-07-29,2887Z1,1858512,30923564,16.55,16.7,16.55,16.6,0.05,158
2022-08-01,2887Z1,1114281,18539126,16.6,16.8,16.55,16.65,0.05,138
2022-08-02,2887Z1,745830,12418547,16.65,16.7,16.65,16.65,0.0,72
2022-08-03,2887Z1,427919,7138866,16.65,16.75,16.65,16.7,0.05,70
2022-08-04,2887Z1,722522,12066883,16.7,16.75,16.7,16.7,0.0,69
2022-08-05,2887Z1,561832,9439090,16.75,16.85,16.75,16.75,0.05,75
2022-08-08,2887Z1,913279,15274235,16.8,16.8,16.7,16.7,-0.05,87
2022-08-09,2887Z1,457567,7686570,16.75,16.8,16.7,16.8,0.1,51
2022-08-10,2887Z1,619154,10448203,16.8,17.0,16.8,16.95,0.15,73
2022-08-11,2887Z1,1981112,34143314,17.0,17.4,16.95,17.2,0.25,134
2022-08-12,2887Z1,1956842,33826991,17.2,17.35,17.2,17.25,0.05,89
2022-08-15,2887Z1,230358,3973940,17.25,17.3,17.25,17.25,0.0,62
2022-08-16,2887Z1,822756,14193045,17.25,17.3,17.25,17.25,0.0,75
2022-08-17,2887Z1,1242274,21428890,17.25,17.3,17.2,17.2,-0.05,66
2022-08-18,2887Z1,535459,9237459,17.25,17.25,17.2,17.25,0.05,54
2022-08-19,2887Z1,752227,12976147,17.25,17.3,17.25,17.3,0.05,45
2022-08-22,2887Z1,1023297,17642087,17.25,17.3,17.2,17.2,-0.1,70
2022-08-23,2887Z1,1136395,19546155,17.2,17.25,17.2,17.25,0.05,45
2022-08-24,2887Z1,1175713,20199534,17.2,17.2,17.15,17.2,-0.05,42
2022-08-25,2887Z1,1185512,20391049,17.2,17.2,17.15,17.2,0.0,35
2022-08-26,2887Z1,535955,9202967,17.2,17.25,17.15,17.25,0.05,42
2022-08-29,2887Z1,118436,2033320,17.2,17.2,17.15,17.15,-0.1,25
2022-08-30,2887Z1,91621,1573539,17.15,17.2,17.15,17.2,0.05,27
2022-08-31,2887Z1,40852,703021,17.2,17.25,17.2,17.2,0.0,24
2022-09-01,2887Z1,106105,1815328,17.2,17.2,17.05,17.05,-0.15,39
2022-09-02,2887Z1,86397,1478720,17.05,17.15,17.05,17.1,0.05,41
2022-09-05,2887Z1,25463,435375,17.1,17.1,17.1,17.1,0.0,17
2022-09-06,2887Z1,33901,579747,17.1,17.1,17.1,17.1,0.0,26
2022-09-07,2887Z1,82306,1407999,17.1,17.15,17.1,17.15,0.05,31
2022-09-08,2887Z1,32153,549878,17.1,17.1,17.1,17.1,-0.05,29
2022-09-12,2887Z1,126799,2168340,17.1,17.1,17.05,17.1,0.0,63
2022-09-13,2887Z1,1008212,17246737,17.2,17.2,17.1,17.1,0.0,42
2022-09-14,2887Z1,30391,519286,17.1,17.1,17.05,17.1,0.0,25
2022-09-15,2887Z1,53319,911463,17.1,17.1,17.05,17.1,0.0,38
2022-09-16,2887Z1,24244,414153,17.05,17.15,17.05,17.15,0.05,24
2022-09-19,2887Z1,1120527,19118307,17.1,17.15,17.0,17.0,-0.15,616
2022-09-20,2887Z1,6266,106604,17.0,17.0,17.0,17.0,0.0,19
2022-09-21,2887Z1,7933,134580,17.0,17.0,16.95,16.95,-0.05,19
2022-09-22,2887Z1,5839481,107319423,16.95,17.05,16.95,16.95,0.0,30
2022-09-23,2887Z1,1821985,30882393,16.95,16.95,16.9,16.95,0.0,33
2022-09-26,2887Z1,533901,8928860,16.8,16.8,16.65,16.7,-0.25,66
2022-09-27,2887Z1,16837,280592,16.7,16.7,16.65,16.7,0.0,27
2022-09-28,2887Z1,51654,861780,16.65,16.8,16.65,16.8,0.1,43
2022-09-29,2887Z1,13514,226430,16.85,16.85,16.7,16.7,-0.1,22
2022-09-30,2887Z1,17859,300606,16.85,16.9,16.8,16.8,0.1,28
2022-10-03,2887Z1,42224,709639,16.85,16.95,16.75,16.8,0.0,22
2022-10-04,2887Z1,16984,285378,16.85,16.85,16.8,16.85,0.05,21
2022-10-05,2887Z1,23385,392197,16.75,16.8,16.75,16.75,-0.1,17
2022-10-06,2887Z1,12380,208208,16.85,16.85,16.8,16.85,0.1,14
2022-10-07,2887Z1,4594,77170,16.8,16.8,16.8,16.8,-0.05,9
2022-10-11,2887Z1,29151,486125,16.7,16.7,16.65,16.65,-0.15,22
2022-10-12,2887Z1,12657,210283,16.65,16.65,16.6,16.6,-0.05,15
2022-10-13,2887Z1,8452,140711,16.65,16.7,16.65,16.7,0.1,14
2022-10-14,2887Z1,4180,69804,16.7,16.7,16.7,16.7,0.0,10
2022-10-17,2887Z1,35084,582804,16.7,16.7,16.6,16.6,-0.1,16
2022-10-18,2887Z1,32193,534452,16.6,16.65,16.6,16.6,0.0,11
2022-10-19,2887Z1,7477,124199,16.6,16.6,16.6,16.6,0.0,11
2022-10-20,2887Z1,64954,1075806,16.6,16.6,16.55,16.6,0.0,20
2022-10-21,2887Z1,20270,335392,16.6,16.6,16.5,16.5,-0.1,10
2022-10-24,2887Z1,20100,332258,16.55,16.55,16.5,16.55,0.05,13
2022-10-25,2887Z1,12723,210562,16.55,16.55,16.55,16.55,0.0,17
2022-10-26,2887Z1,11463,190261,16.6,16.6,16.6,16.6,0.05,16
2022-10-27,2887Z1,703,11603,0.0,0.0,0.0,0.0,0.0,9
2022-10-28,2887Z1,4693,77571,16.6,16.6,16.55,16.55,0.0,8
2022-10-31,2887Z1,13737,227346,16.55,16.55,16.55,16.55,0.0,13
2022-11-01,2887Z1,7792,129324,16.55,16.8,16.55,16.8,0.25,9
2022-11-02,2887Z1,3179,53241,16.75,16.75,16.75,16.75,-0.05,5
2022-11-03,2887Z1,8443,141107,16.7,16.75,16.7,16.7,-0.05,8
2022-11-04,2887Z1,15000,248650,16.55,16.6,16.55,16.6,-0.1,6
2022-11-07,2887Z1,609861,10044137,16.55,16.55,16.45,16.45,-0.15,619
2022-11-08,2887Z1,7436,122636,16.5,16.5,16.5,16.5,0.05,6
2022-11-09,2887Z1,11115,183801,16.55,16.55,16.5,16.55,0.05,13
2022-11-10,2887Z1,19056,315030,16.5,16.55,16.5,16.55,0.0,22
2022-11-11,2887Z1,32224,534889,16.45,16.7,16.45,16.6,0.05,22
2022-11-14,2887Z1,4301,71594,16.7,16.7,16.6,16.6,0.0,9
2022-11-15,2887Z1,15069,250683,16.6,16.7,16.6,16.6,0.0,19
2022-11-16,2887Z1,25547,424669,16.6,16.65,16.6,16.65,0.05,28
2022-11-17,2887Z1,2643,43988,16.6,16.6,16.6,16.6,-0.05,7
2022-11-18,2887Z1,2181306,36084917,16.55,16.6,16.5,16.6,0.0,33
2022-11-21,2887Z1,61065,1007872,16.6,16.6,16.5,16.5,-0.1,9
2022-11-22,2887Z1,997103,16452904,16.5,16.55,16.5,16.5,0.0,16
2022-11-23,2887Z1,111047,1832508,16.5,16.5,16.5,16.5,0.0,20
2022-11-24,2887Z1,2388,39541,16.5,16.55,16.5,16.55,0.05,7
2022-11-25,2887Z1,8711,143835,16.5,16.55,16.5,16.55,0.0,14
2022-11-28,2887Z1,12249,204545,16.6,16.7,16.6,16.7,0.15,14
2022-11-29,2887Z1,3918,65471,16.7,16.7,16.7,16.7,0.0,11
2022-11-30,2887Z1,11199,185504,16.65,16.65,16.55,16.55,-0.15,11
2022-12-01,2887Z1,20883,344940,16.55,16.55,16.5,16.5,-0.05,18
2022-12-02,2887Z1,53002,872747,16.5,16.55,16.4,16.5,0.0,47
2022-12-05,2887Z1,13659,224974,16.5,16.5,16.45,16.5,0.0,20
2022-12-06,2887Z1,18521,304948,16.5,16.5,16.45,16.45,-0.05,19
2022-12-07,2887Z1,5368028,86980309,16.45,16.5,16.2,16.45,0.0,76
2022-12-08,2887Z1,26881,440204,16.35,16.4,16.35,16.4,-0.05,13
2022-12-09,2887Z1,20067,329470,16.4,16.4,16.4,16.4,0.0,22
2022-12-12,2887Z1,3216,52788,16.4,16.4,16.4,16.4,0.0,6
2022-12-13,2887Z1,32642,535772,16.4,16.5,16.4,16.5,0.1,22
2022-12-14,2887Z1,41868,691660,16.4,16.55,16.4,16.5,0.0,26
2022-12-15,2887Z1,31542,520745,16.5,16.55,16.5,16.5,0.0,18
2022-12-16,2887Z1,29568,488671,16.5,16.55,16.5,16.55,0.05,15
2022-12-19,2887Z1,12032,198576,16.5,16.55,16.5,16.55,0.0,10
2022-12-20,2887Z1,50081,828892,16.55,16.6,16.55,16.55,0.0,15
