date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2007-07-02,OilGasElectricity,20795000,748061000,100.0,99.94,100.0,101.8,1.8,4889
2007-07-03,OilGasElectricity,25049000,874262000,101.8,102.21,100.44,101.88,0.08,6047
2007-07-04,OilGasElectricity,27258000,974775000,101.88,103.63,101.74,101.85,-0.03,5587
2007-07-05,OilGasElectricity,26139000,877727000,101.85,102.42,101.19,101.43,-0.42,5569
2007-07-06,OilGasElectricity,32086000,1162019000,101.43,99.96,100.07,101.39,-0.04,6909
2007-07-09,OilGasElectricity,27018000,968195000,101.39,103.74,101.29,103.74,2.35,6809
2007-07-10,OilGasElectricity,20963000,746067000,103.74,103.91,102.69,103.91,0.17,5170
2007-07-11,OilGasElectricity,35031000,1174297000,103.91,105.8,103.36,104.42,0.51,8387
2007-07-12,OilGasElectricity,50116000,1968517000,104.42,110.45,104.42,108.16,3.74,12081
2007-07-13,OilGasElectricity,46065000,2441657000,108.16,115.23,108.16,115.21,7.05,10085
2007-07-16,OilGasElectricity,49587000,2216676000,115.21,120.38,115.21,118.19,2.98,12586
2007-07-17,OilGasElectricity,40503000,1727918000,118.19,118.19,113.55,115.77,-2.42,10261
2007-07-18,OilGasElectricity,55872000,2167292000,115.77,118.12,114.75,115.01,-0.76,13751
2007-07-19,OilGasElectricity,34872000,1458174000,115.01,115.01,112.64,114.19,-0.82,8212
2007-07-20,OilGasElectricity,25779000,969845000,114.19,115.66,113.72,115.15,0.96,6946
2007-07-23,OilGasElectricity,34871000,1566646000,115.15,117.91,115.15,117.67,2.52,9498
2007-07-24,OilGasElectricity,28357000,1367589000,117.67,118.8,115.78,118.27,0.6,7959
2007-07-25,OilGasElectricity,26164000,1393825000,118.27,122.6,117.22,122.6,4.33,7942
2007-07-26,OilGasElectricity,34916000,1519219000,122.6,124.42,119.59,120.3,-2.3,9891
2007-07-27,OilGasElectricity,28163000,1517240000,120.3,120.3,113.08,113.08,-7.22,9131
2007-07-30,OilGasElectricity,22826000,1539420000,113.08,113.08,109.91,109.92,-3.16,6176
2007-07-31,OilGasElectricity,16872000,1021903000,109.92,112.21,109.92,111.04,1.12,4960
2007-08-01,OilGasElectricity,33061000,2138819000,111.04,111.04,103.53,103.53,-7.51,9754
2007-08-02,OilGasElectricity,36506000,1948297000,103.53,106.46,103.35,106.46,2.93,8830
2007-08-03,OilGasElectricity,12860000,745527000,106.46,108.4,106.15,106.32,-0.14,4339
2007-08-06,OilGasElectricity,9087000,533125000,106.32,107.05,104.62,105.62,-0.7,3000
2007-08-07,OilGasElectricity,11986000,707279000,105.62,110.1,105.62,107.84,2.22,4123
2007-08-08,OilGasElectricity,17880000,945917000,107.84,110.78,107.84,110.33,2.49,4789
2007-08-09,OilGasElectricity,11942000,659630000,110.33,111.19,108.72,109.4,-0.93,3926
2007-08-10,OilGasElectricity,16616000,1049608000,109.4,109.4,106.36,108.7,-0.7,4521
2007-08-13,OilGasElectricity,12177000,508341000,108.7,108.7,106.89,108.49,-0.21,3931
2007-08-14,OilGasElectricity,9104000,398373000,108.49,108.96,106.81,107.97,-0.52,3175
2007-08-15,OilGasElectricity,21126000,1032467000,107.97,107.97,106.3,107.3,-0.67,4310
2007-08-16,OilGasElectricity,26057000,1637509000,107.3,108.25,100.47,104.16,-3.14,5743
2007-08-17,OilGasElectricity,18494000,888317000,104.16,105.54,101.72,102.87,-1.29,4689
2007-08-20,OilGasElectricity,8837000,558978000,102.87,108.18,102.87,108.18,5.31,3249
2007-08-21,OilGasElectricity,7509000,376106000,108.18,108.88,106.97,108.88,0.7,2498
2007-08-22,OilGasElectricity,16921000,607367000,108.88,109.08,107.17,108.94,0.06,4276
2007-08-23,OilGasElectricity,16657000,617401000,108.94,110.93,108.94,110.16,1.22,4307
2007-08-24,OilGasElectricity,8596000,445784000,110.16,110.48,108.71,110.01,-0.15,2665
2007-08-27,OilGasElectricity,8994000,529456000,110.01,111.56,108.84,109.31,-0.7,2718
2007-08-28,OilGasElectricity,7529000,393572000,109.31,109.31,107.78,108.94,-0.37,1976
2007-08-29,OilGasElectricity,13046000,704602000,108.94,109.61,106.67,107.94,-1.0,3574
2007-08-30,OilGasElectricity,18694000,629184000,107.94,110.26,107.94,108.54,0.6,4822
2007-08-31,OilGasElectricity,12513000,673650000,108.54,111.35,108.2,111.35,2.81,4014
2007-09-03,OilGasElectricity,16663000,978945000,111.35,117.19,110.76,115.43,4.08,5866
2007-09-04,OilGasElectricity,8137000,448669000,115.43,116.72,113.08,114.83,-0.6,2810
2007-09-05,OilGasElectricity,8996000,556444000,114.83,115.44,113.69,114.84,0.01,2219
2007-09-06,OilGasElectricity,12855000,1010672000,114.84,116.33,113.18,116.33,1.49,2949
2007-09-07,OilGasElectricity,9075000,580201000,116.33,116.33,113.46,114.03,-2.3,3076
2007-09-10,OilGasElectricity,8698000,566289000,114.03,114.03,110.62,111.33,-2.7,2795
2007-09-11,OilGasElectricity,4999000,244374000,111.33,112.38,110.99,112.05,0.72,1867
2007-09-12,OilGasElectricity,15048000,795642000,112.05,112.58,111.35,112.58,0.53,3666
2007-09-13,OilGasElectricity,30015000,1119750000,112.58,112.92,110.49,112.48,-0.1,7765
2007-09-14,OilGasElectricity,27628000,1082419000,112.48,114.95,111.92,114.95,2.47,7740
2007-09-17,OilGasElectricity,18051000,772132000,114.95,114.98,112.95,114.36,-0.59,5053
2007-09-19,OilGasElectricity,32479000,1752439000,114.36,116.88,114.36,115.63,1.27,8065
2007-09-20,OilGasElectricity,41601000,2616795000,115.63,120.91,115.63,118.45,2.82,9750
2007-09-21,OilGasElectricity,28547000,1253844000,118.45,120.5,118.45,119.99,1.54,6569
2007-09-26,OilGasElectricity,16171000,913032000,119.99,122.08,119.28,119.75,-0.24,4634
2007-09-27,OilGasElectricity,20287000,1174622000,119.75,119.78,117.7,118.06,-1.69,5330
2007-09-28,OilGasElectricity,14802000,773978000,118.06,118.98,118.02,118.6,0.54,3698
2007-09-29,OilGasElectricity,9677000,390488000,118.6,119.67,118.17,118.66,0.06,3005
2007-10-01,OilGasElectricity,19134000,648752000,118.66,120.69,118.66,119.28,0.62,5653
2007-10-02,OilGasElectricity,21711000,1304483000,119.28,121.61,119.28,121.6,2.32,6252
2007-10-03,OilGasElectricity,17562000,1145241000,121.6,124.48,120.31,121.52,-0.08,5958
2007-10-04,OilGasElectricity,12332000,882581000,121.52,121.52,118.85,120.35,-1.17,3843
2007-10-05,OilGasElectricity,8265000,521609000,120.35,122.08,119.52,120.76,0.41,2834
2007-10-08,OilGasElectricity,15506000,1270364000,120.76,126.7,120.76,126.67,5.91,5473
2007-10-09,OilGasElectricity,9626000,720114000,126.67,126.67,120.8,123.13,-3.54,3316
2007-10-11,OilGasElectricity,6310000,397313000,123.13,125.45,122.54,124.85,1.72,2248
