date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2005-01-03,TradingConsumersGoods,47970000,669371000,72.36,73.89,72.36,73.39,1.03,6958
2005-01-04,TradingConsumersGoods,62039000,716965000,73.39,74.01,72.77,73.22,-0.17,9692
2005-01-05,TradingConsumersGoods,34137000,380314000,73.22,73.22,71.92,72.25,-0.97,5325
2005-01-06,TradingConsumersGoods,29363000,462192000,72.25,72.67,72.02,72.14,-0.11,3918
2005-01-07,TradingConsumersGoods,43956000,494623000,72.14,72.95,71.97,72.26,0.12,6820
2005-01-10,TradingConsumersGoods,26207000,335717000,72.26,73.31,72.1,72.95,0.69,4463
2005-01-11,TradingConsumersGoods,19500000,316453000,72.95,73.47,72.74,72.88,-0.07,3183
2005-01-12,TradingConsumersGoods,27829000,364152000,72.88,73.22,71.71,71.96,-0.92,4409
2005-01-13,TradingConsumersGoods,30568000,359220000,71.96,72.91,71.76,71.88,-0.08,4514
2005-01-14,TradingConsumersGoods,34365000,348474000,71.88,72.28,71.35,72.0,0.12,5382
2005-01-17,TradingConsumersGoods,41388000,424713000,72.0,73.1,72.0,72.47,0.47,5495
2005-01-18,TradingConsumersGoods,23947000,259415000,72.47,73.23,72.22,72.42,-0.05,3412
2005-01-19,TradingConsumersGoods,35403000,378631000,72.42,72.85,72.29,72.62,0.2,4820
2005-01-20,TradingConsumersGoods,38137000,440020000,72.62,72.62,71.43,71.85,-0.77,5500
2005-01-21,TradingConsumersGoods,27978000,374149000,71.85,71.9,71.29,71.3,-0.55,3950
2005-01-24,TradingConsumersGoods,25828000,337533000,71.3,71.68,70.59,70.59,-0.71,3929
2005-01-25,TradingConsumersGoods,28517000,362227000,70.59,71.41,70.38,71.41,0.82,4522
2005-01-26,TradingConsumersGoods,21143000,302355000,71.41,72.06,70.88,70.97,-0.44,3512
2005-01-27,TradingConsumersGoods,23704000,267450000,70.97,71.26,70.42,70.83,-0.14,3559
