date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2007-07-02,ElectronicPartsComponents,237068000,8683474000,100.0,99.99,100.0,100.41,0.41,64143
2007-07-03,ElectronicPartsComponents,345017000,13234167000,100.41,101.15,100.41,100.52,0.11,88167
2007-07-04,ElectronicPartsComponents,305175000,13255242000,100.52,101.82,100.52,101.06,0.54,82614
2007-07-05,ElectronicPartsComponents,385674000,17444304000,101.06,102.35,101.06,102.26,1.2,98287
2007-07-06,ElectronicPartsComponents,483674000,19234452000,102.26,103.56,102.26,103.4,1.14,120828
2007-07-09,ElectronicPartsComponents,424544000,18290957000,103.4,105.11,103.4,104.81,1.41,110462
2007-07-10,ElectronicPartsComponents,366249000,17225106000,104.81,106.02,104.48,105.77,0.96,97721
2007-07-11,ElectronicPartsComponents,400817000,17589973000,105.77,106.37,104.58,104.76,-1.01,105263
2007-07-12,ElectronicPartsComponents,474894000,19087955000,104.76,106.53,104.76,105.49,0.73,111032
2007-07-13,ElectronicPartsComponents,366248000,16605338000,105.49,107.65,105.0,105.42,-0.07,97846
2007-07-16,ElectronicPartsComponents,321451000,15431993000,105.42,105.64,103.16,103.4,-2.02,91675
2007-07-17,ElectronicPartsComponents,275931000,13631236000,103.4,104.2,102.09,104.08,0.68,77464
2007-07-18,ElectronicPartsComponents,282799000,12676130000,104.08,105.09,103.96,104.06,-0.02,78943
2007-07-19,ElectronicPartsComponents,271596000,11961895000,104.06,105.49,103.77,104.65,0.59,72653
2007-07-20,ElectronicPartsComponents,355472000,15209773000,104.65,106.83,104.65,106.83,2.18,88870
2007-07-23,ElectronicPartsComponents,401745000,17290345000,106.83,109.14,106.68,108.87,2.04,105216
2007-07-24,ElectronicPartsComponents,599471000,23084703000,108.87,110.67,108.87,109.63,0.76,145388
2007-07-25,ElectronicPartsComponents,494939000,17830181000,109.63,110.92,109.18,110.74,1.11,119349
2007-07-26,ElectronicPartsComponents,576452000,23924588000,110.74,112.23,108.54,108.54,-2.2,144306
2007-07-27,ElectronicPartsComponents,383239000,16915683000,108.54,108.54,104.68,104.95,-3.59,104355
2007-07-30,ElectronicPartsComponents,291050000,12881249000,104.95,105.43,103.2,105.31,0.36,77137
2007-07-31,ElectronicPartsComponents,345212000,16163303000,105.31,108.45,105.31,108.04,2.73,89290
2007-08-01,ElectronicPartsComponents,407366000,17675463000,108.04,108.31,104.35,104.35,-3.69,105481
2007-08-02,ElectronicPartsComponents,284052000,12625008000,104.35,107.0,100.75,104.12,-0.23,80316
2007-08-03,ElectronicPartsComponents,238921000,10096397000,104.12,106.48,104.12,104.59,0.47,66428
2007-08-06,ElectronicPartsComponents,190544000,7257296000,104.59,104.59,101.91,103.02,-1.57,52137
