date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2005-01-03,PaperPulp,53283000,748509000,174.25,177.71,174.25,175.36,1.11,8159
2005-01-04,PaperPulp,28701000,404407000,175.36,175.36,171.08,171.81,-3.55,4624
2005-01-05,PaperPulp,29655000,428950000,171.81,173.38,169.87,171.04,-0.77,4584
2005-01-06,PaperPulp,26011000,364154000,171.04,172.67,170.03,170.8,-0.24,4186
2005-01-07,PaperPulp,24622000,350799000,170.8,172.56,167.52,167.52,-3.28,3661
2005-01-10,PaperPulp,12694000,171787000,167.52,169.06,167.33,167.67,0.15,2263
2005-01-11,PaperPulp,18029000,256749000,167.67,169.56,167.67,168.13,0.46,2847
2005-01-12,PaperPulp,21957000,292163000,168.13,170.04,164.86,164.86,-3.27,3483
2005-01-13,PaperPulp,21498000,293593000,164.86,168.54,164.86,166.24,1.38,3649
2005-01-14,PaperPulp,19831000,277609000,166.24,168.85,165.51,168.79,2.55,3298
2005-01-17,PaperPulp,22441000,303723000,168.79,171.15,168.79,169.35,0.56,3908
2005-01-18,PaperPulp,21966000,309612000,169.35,170.93,167.99,169.36,0.01,3514
2005-01-19,PaperPulp,17708000,245120000,169.36,170.23,168.24,168.72,-0.64,2647
2005-01-20,PaperPulp,13965000,196122000,168.72,168.72,166.03,166.79,-1.93,2577
2005-01-21,PaperPulp,13505000,181800000,166.79,167.16,164.29,164.65,-2.14,2145
2005-01-24,PaperPulp,14113000,191725000,164.65,164.96,160.11,161.0,-3.65,2554
2005-01-25,PaperPulp,17726000,233753000,161.0,162.43,158.55,160.79,-0.21,3213
2005-01-26,PaperPulp,8735000,118531000,160.79,162.8,160.79,162.54,1.75,1615
2005-01-27,PaperPulp,12210000,172335000,162.54,162.69,160.61,161.96,-0.58,1989
2005-01-28,PaperPulp,13490000,185156000,161.96,162.6,160.42,162.28,0.32,2241
2005-01-31,PaperPulp,18697000,256141000,162.28,165.3,161.99,165.3,3.02,2931
2005-02-01,PaperPulp,11506000,163469000,165.3,166.88,165.3,165.79,0.49,2582
2005-02-02,PaperPulp,12627000,176428000,165.79,166.88,164.41,164.55,-1.24,2271
2005-02-03,PaperPulp,13799000,199939000,164.55,165.71,164.16,164.83,0.28,2144
2005-02-14,PaperPulp,11856000,170509000,164.83,167.46,164.52,165.31,0.48,2404
2005-02-15,PaperPulp,14073000,199114000,165.31,166.42,163.85,164.78,-0.53,2920
2005-02-16,PaperPulp,15533000,209887000,164.78,165.41,163.41,163.41,-1.37,2686
2005-02-17,PaperPulp,14653000,203073000,163.41,164.89,161.77,161.78,-1.63,3014
2005-02-18,PaperPulp,44396000,612367000,161.78,168.62,161.78,164.26,2.48,7393
2005-02-21,PaperPulp,24131000,314108000,164.26,165.87,163.62,164.57,0.31,4536
2005-02-22,PaperPulp,18637000,263637000,164.57,165.47,161.86,161.86,-2.71,3231
2005-02-23,PaperPulp,17927000,251520000,161.86,162.24,159.72,160.84,-1.02,3595
2005-02-24,PaperPulp,14162000,203145000,160.84,162.44,160.67,162.09,1.25,2964
2005-02-25,PaperPulp,19836000,274176000,162.09,164.03,162.09,163.79,1.7,3725
2005-03-01,PaperPulp,25806000,363834000,163.79,166.94,163.79,166.43,2.64,4775
2005-03-02,PaperPulp,16688000,236559000,166.43,167.74,165.54,166.16,-0.27,3496
