date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2016-09-02,73107P,0,0,0.0,0.0,0.0,0.0,0.0,0
2016-09-05,73107P,196000,291470,1.48,1.49,1.48,1.49,0.03,4
2016-09-06,73107P,191000,285500,1.5,1.5,1.46,1.46,-0.03,4
2016-09-07,73107P,14000,19460,1.39,1.39,1.39,1.39,-0.07,1
2016-09-08,73107P,609000,804060,1.32,1.34,1.32,1.34,-0.05,6
2016-09-09,73107P,1064000,1450630,1.34,1.4,1.34,1.39,0.05,25
2016-09-10,73107P,441000,618710,1.41,1.41,1.39,1.39,0.0,9
2016-09-12,73107P,0,0,0.0,0.0,0.0,0.0,0.0,0
2016-09-13,73107P,5000,7150,1.43,1.43,1.43,1.43,0.02,1
2016-09-14,73107P,0,0,0.0,0.0,0.0,0.0,0.0,0
2016-09-19,73107P,20000,26600,1.33,1.33,1.33,1.33,-0.1,1
2016-09-20,73107P,20000,26400,1.32,1.32,1.32,1.32,-0.01,1
2016-09-21,73107P,292000,373760,1.28,1.28,1.28,1.28,-0.04,4
2016-09-22,73107P,262000,329820,1.26,1.26,1.25,1.25,-0.03,3
2016-09-23,73107P,30000,39000,1.3,1.3,1.3,1.3,0.05,1
2016-09-26,73107P,431000,551680,1.28,1.28,1.28,1.28,-0.02,4
2016-09-29,73107P,567000,743080,1.31,1.32,1.31,1.31,0.03,5
2016-09-30,73107P,136000,174830,1.29,1.29,1.28,1.28,-0.03,2
2016-10-03,73107P,0,0,0.0,0.0,0.0,0.0,0.0,0
2016-10-04,73107P,70000,85400,1.22,1.22,1.22,1.22,0.02,1
2016-10-05,73107P,103000,124960,1.21,1.22,1.21,1.22,0.0,2
2016-10-06,73107P,33000,39270,1.19,1.19,1.19,1.19,-0.03,1
2016-10-07,73107P,0,0,0.0,0.0,0.0,0.0,0.0,0
2016-10-11,73107P,115000,135700,1.18,1.18,1.18,1.18,-0.01,1
2016-10-12,73107P,17000,19380,1.14,1.14,1.14,1.14,-0.04,1
2016-10-13,73107P,115000,129950,1.13,1.13,1.13,1.13,-0.01,1
2016-10-14,73107P,0,0,0.0,0.0,0.0,0.0,0.0,0
2016-10-17,73107P,0,0,0.0,0.0,0.0,0.0,0.0,0
2016-10-18,73107P,17000,17340,1.02,1.02,1.02,1.02,-0.09,1
2016-10-19,73107P,1114000,925370,0.81,0.93,0.81,0.93,-0.09,24
2016-10-20,73107P,1104000,965930,0.88,0.9,0.87,0.87,-0.06,10
2016-10-21,73107P,196000,165110,0.84,0.87,0.82,0.85,-0.02,8
2016-10-24,73107P,168000,134250,0.82,0.83,0.75,0.77,-0.08,8
2016-10-25,73107P,149000,125460,0.84,0.85,0.84,0.85,0.08,2
2016-10-26,73107P,149000,123670,0.83,0.83,0.83,0.83,-0.02,2
2016-10-27,73107P,0,0,0.0,0.0,0.0,0.0,0.0,0
2016-10-28,73107P,1000,910,0.91,0.91,0.91,0.91,0.07,1
