資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1120414","00679B","元大美債20年","32.25","-0.27","32.38","32.38","32.23","45053000","1454537170","17814","32.24","32.25","2289692000","9999.95","0.01"
"1120414","00687B","國泰20年美債","33.83","-0.30","34.04","34.04","33.82","15879000","538007400","3282","33.82","33.83","350787000","9999.95","0.01"
"1120414","00694B","富邦美債1-3","38.66","-0.09","38.73","38.73","38.64","207000","8000840","12","38.65","38.66","109076000","9999.95","0.01"
"1120414","00695B","富邦美債7-10","35.06","-0.16","35.12","35.14","35.06","182000","6382050","16","35.02","35.04","22686000","9999.95","0.01"
"1120414","00696B","富邦美債20年","34.18","-0.31","34.27","34.27","34.17","2549000","87179110","596","34.19","34.20","632181000","9999.95","0.01"
"1120414","00697B","元大美債7-10","36.15","-0.17","36.18","36.18","36.12","211000","7626240","57","36.14","36.15","13212000","9999.95","0.01"
"1120414","00718B","富邦中國政策債","20.11","+0.07","20.05","20.11","20.05","151000","3036310","8","20.06","20.10","620501000","9999.95","0.01"
"1120414","00719B","元大美債1-3","30.74","-0.03","30.77","30.78","30.74","215000","6612530","75","30.74","30.75","208014000","9999.95","0.01"
"1120414","00720B","元大投資級公司債","35.04","-0.19","35.14","35.14","35.01","25530000","894916200","8186","35.04","35.05","1632609000","9999.95","0.01"
"1120414","00721B","元大中國債3-5","45.52","-0.03","45.50","45.52","45.50","51000","2321500","2","45.52","45.64","4622000","9999.95","0.01"
"1120414","00722B","群益15年IG電信債","38.19","-0.11","38.30","38.30","38.16","850000","32487420","206","38.18","38.19","989239000","9999.95","0.01"
"1120414","00723B","群益15年IG科技債","34.04","-0.09","34.07","34.07","34.04","107000","3642320","11","33.98","34.02","1254083000","9999.95","0.01"
"1120414","00724B","群益10年IG金融債","33.49","-0.07","33.56","33.56","33.47","759000","25447730","106","33.48","33.49","2526775000","9999.95","0.01"
"1120414","00725B","國泰投資級公司債","36.79","-0.13","36.84","36.84","36.79","7738000","284799760","1647","36.78","36.79","1869706000","9999.95","0.01"
"1120414","00726B","國泰5Y+新興債","33.83","-0.11","33.79","33.87","33.79","318000","10758870","44","33.82","33.83","1127989000","9999.95","0.01"
"1120414","00727B","國泰1-5Y非投等債","37.41","+0.03","37.41","37.45","37.40","215000","8045970","30","37.40","37.41","88689000","9999.95","0.01"
"1120414","00734B","台新JPM新興債","15.75","-0.04","15.77","15.77","15.75","1091000","17193380","29","15.74","15.75","30479000","9999.95","0.01"
"1120414","00740B","富邦全球投等債","39.42","-0.16","39.58","39.58","39.41","1317000","51920250","166","39.41","39.42","899471000","9999.95","0.01"
"1120414","00741B","富邦全球非投等債","36.12","-0.04","36.12","36.16","36.12","146000","5275940","12","36.11","36.14","8628000","9999.95","0.01"
"1120414","00744B","國泰中國政金債5+","43.35","+0.13","43.35","43.35","43.35","100000","4335000","2","43.32","43.35","25228000","9999.95","0.01"
"1120414","00746B","富邦A級公司債","36.91","-0.05","36.89","36.91","36.88","107000","3946820","9","36.90","36.91","1854464000","9999.95","0.01"
"1120414","00749B","凱基新興債10+","32.09","-0.06","32.10","32.10","32.05","114000","3658030","10","32.05","32.06","942500000","9999.95","0.01"
"1120414","00750B","凱基科技債10+","35.00","-0.22","35.00","35.00","35.00","100000","3500000","2","34.91","34.97","125500000","9999.95","0.01"
"1120414","00751B","元大AAA至A公司債","35.18","-0.17","35.29","35.29","35.16","8397000","295524350","2957","35.17","35.18","2055603000","9999.95","0.01"
"1120414","00754B","群益AAA-AA公司債","37.41","-0.16","37.45","37.45","37.41","109000","4077740","13","37.39","37.40","320900000","9999.95","0.01"
"1120414","00755B","群益15年IG公用債","34.93","-0.22","34.92","34.95","34.92","149000","5203800","29","34.90","34.91","140730000","9999.95","0.01"
"1120414","00756B","群益15年EM主權債","33.06","-0.07","33.08","33.11","33.06","145000","4799650","23","33.05","33.08","1107800000","9999.95","0.01"
"1120414","00758B","復華能源債","52.15","-0.40","52.20","52.20","52.15","120000","6263000","3","52.10","52.20","5525000","9999.95","0.01"
"1120414","00759B","復華製藥債","57.40","-0.25","57.40","57.40","57.40","100000","5740000","2","57.30","57.45","48525000","9999.95","0.01"
"1120414","00760B","復華新興企業債","53.05","-0.10","53.05","53.10","53.00","637000","33774950","48","53.00","53.05","348520000","9999.95","0.01"
"1120414","00761B","國泰A級公司債","37.44","-0.16","37.48","37.48","37.43","1044000","39103500","287","37.44","37.45","2133089000","9999.95","0.01"
"1120414","00764B","群益25年美債","33.66","-0.37","33.75","33.75","33.64","186000","6266820","63","33.64","33.68","679000000","9999.95","0.01"
"1120414","00765B","群益中國政金債","39.46","+0.12","39.44","39.46","39.44","101000","3983460","5","39.45","39.50","1500000","9999.95","0.01"
"1120414","00768B","復華20年美債","56.95","-0.50","57.00","57.00","56.95","115000","6549800","14","56.90","56.95","277600000","9999.95","0.01"
"1120414","00772B","中信高評級公司債","35.94","-0.13","36.04","36.04","35.90","21287000","765127650","7599","35.94","35.95","2412290000","9999.95","0.01"
"1120414","00773B","中信優先金融債","35.79","-0.09","35.81","35.81","35.75","4517000","161612650","1156","35.78","35.79","2149790000","9999.95","0.01"
"1120414","00777B","凱基AAA至A公司債","35.47","-0.12","35.56","35.56","35.47","104000","3689060","5","35.45","35.48","1108150000","9999.95","0.01"
"1120414","00778B","凱基金融債20+","35.07","+0.01","35.10","35.10","35.07","101000","3542100","3","35.03","35.07","1288150000","9999.95","0.01"
"1120414","00779B","凱基美債25+","33.84","-0.25","33.85","33.85","33.80","106000","3583940","7","33.77","33.80","709650000","9999.95","0.01"
"1120414","00780B","國泰A級金融債","35.77","-0.06","35.74","35.80","35.74","570000","20397160","85","35.77","35.78","248102000","9999.95","0.01"
"1120414","00781B","國泰A級科技債","33.44","-0.08","33.46","33.46","33.44","104000","3479760","5","33.45","33.48","3836000","9999.95","0.01"
"1120414","00782B","國泰A級公用債","33.77","-0.20","33.73","33.82","33.72","451000","15224070","87","33.76","33.77","6467000","9999.95","0.01"
"1120414","00784B","富邦中國投等債","36.33","-0.12","36.37","36.37","36.33","100000","3635000","4","36.30","36.37","2993000","9999.95","0.01"
"1120414","00785B","富邦金融投等債","34.56","-0.17","34.66","34.66","34.56","111000","3839360","15","34.58","34.59","754466000","9999.95","0.01"
"1120414","00786B","元大10年IG銀行債","33.29","-0.10","33.33","33.33","33.27","291000","9687680","16","33.28","33.29","10566000","9999.95","0.01"
"1120414","00787B","元大10年IG醫療債","35.08","-0.28","35.18","35.18","35.08","286000","10039040","30","35.08","35.09","7806000","9999.95","0.01"
"1120414","00788B","元大10年IG電能債","32.69","-0.23","32.77","32.77","32.69","355000","11613970","61","32.68","32.69","9206000","9999.95","0.01"
"1120414","00789B","復華公司債A3","53.05","-0.15","53.15","53.20","53.05","1466000","77865200","139","53.05","53.10","70100000","9999.95","0.01"
"1120414","00790B","復華次順位金融債","52.35","-0.10","52.35","52.35","52.35","100000","5235000","2","52.05","52.50","2100000","9999.95","0.01"
"1120414","00791B","復華信用債1-5","52.65","-0.15","52.65","52.65","52.65","100000","5265000","4","52.45","52.85","254100000","9999.95","0.01"
"1120414","00792B","群益A級公司債","33.78","-0.17","33.76","33.82","33.76","116000","3918880","8","33.78","33.79","993615000","9999.95","0.01"
"1120414","00793B","群益AAA-A醫療債","33.70","-0.20","33.74","33.74","33.70","120000","4044330","10","33.70","33.72","3526000","9999.95","0.01"
"1120414","00794B","群益7+中國政金債","40.28","+0.12","40.27","40.28","40.27","125000","5033850","10","40.25","40.27","33687000","9999.95","0.01"
"1120414","00795B","中信美國公債20年","32.76","-0.27","32.93","32.93","32.73","3584000","117468500","913","32.75","32.76","346098000","9999.95","0.01"
