資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1120421","00679B","元大美債20年","32.29","+0.27","32.24","32.30","32.17","16540000","533140930","4974","32.28","32.29","2499692000","9999.95","0.01"
"1120421","00687B","國泰20年美債","33.34","除息","33.28","33.35","33.23","5729000","190628730","1106","33.33","33.34","475787000","9999.95","0.01"
"1120421","00694B","富邦美債1-3","38.60","除息","38.66","38.66","38.60","163000","6295080","8","38.58","38.60","109076000","9999.95","0.01"
"1120421","00695B","富邦美債7-10","34.90","除息","34.84","34.90","34.84","181000","6311020","11","34.84","34.91","22186000","9999.95","0.01"
"1120421","00696B","富邦美債20年","33.81","除息","33.76","33.81","33.73","1727000","58313680","216","33.81","33.83","636681000","9999.95","0.01"
"1120421","00697B","元大美債7-10","36.15","+0.17","36.02","36.15","36.02","27000","974870","14","36.12","36.17","14212000","9999.95","0.01"
"1120421","00718B","富邦中國政策債","20.09","-0.04","20.12","20.12","20.09","151000","3038090","3","20.08","20.10","620501000","9999.95","0.01"
"1120421","00719B","元大美債1-3","30.55","除息","30.50","30.56","30.49","174000","5309830","76","30.54","30.55","207014000","9999.95","0.01"
"1120421","00720B","元大投資級公司債","34.40","除息","34.43","34.43","34.36","18778000","645783130","6069","34.40","34.41","1734109000","9999.95","0.01"
"1120421","00721B","元大中國債3-5","45.57","+0.02","45.57","45.57","45.57","1000","45570","1","45.57","45.71","4622000","9999.95","0.01"
"1120421","00722B","群益15年IG電信債","37.49","除息","37.42","37.49","37.42","774000","28975040","138","37.49","37.50","1022239000","9999.95","0.01"
"1120421","00723B","群益15年IG科技債","33.51","除息","33.48","33.51","33.48","114000","3816920","11","33.52","33.53","1254583000","9999.95","0.01"
"1120421","00724B","群益10年IG金融債","33.17","除息","33.21","33.21","33.10","2008000","66531870","120","33.16","33.17","2531775000","9999.95","0.01"
"1120421","00725B","國泰投資級公司債","36.31","除息","36.30","36.33","36.27","2457000","89194500","994","36.30","36.31","1869706000","9999.95","0.01"
"1120421","00726B","國泰5Y+新興債","33.33","除息","33.60","33.60","33.26","205000","6831840","41","33.33","33.34","1127989000","9999.95","0.01"
"1120421","00727B","國泰1-5Y非投等債","36.92","除息","36.90","36.92","36.85","350000","12910790","61","36.91","36.92","88689000","9999.95","0.01"
"1120421","00734B","台新JPM新興債","15.76","+0.02","15.75","15.77","15.72","1047000","16499890","47","15.76","15.78","30479000","9999.95","0.01"
"1120421","00740B","富邦全球投等債","38.83","除息","38.97","38.97","38.76","1264000","49044670","115","38.83","38.84","899971000","9999.95","0.01"
"1120421","00741B","富邦全球非投等債","35.63","除息","35.57","35.63","35.53","136000","4843140","17","35.63","35.64","8628000","9999.95","0.01"
"1120421","00744B","國泰中國政金債5+","43.39","+0.01","43.39","43.39","43.39","102000","4425780","3","43.32","43.35","25228000","9999.95","0.01"
"1120421","00746B","富邦A級公司債","36.51","除息","36.40","36.52","36.40","118000","4306950","12","36.48","36.52","1896464000","9999.95","0.01"
"1120421","00749B","凱基新興債10+","31.62","除息","31.58","31.62","31.50","159000","5015040","22","31.58","31.62","942500000","9999.95","0.01"
"1120421","00750B","凱基科技債10+","34.59","除息","34.66","34.66","34.59","102000","3535180","3","34.60","34.66","125500000","9999.95","0.01"
"1120421","00751B","元大AAA至A公司債","35.06","+0.19","35.04","35.07","34.97","6572000","230259050","1642","35.06","35.07","2130103000","9999.95","0.01"
"1120421","00754B","群益AAA-AA公司債","37.31","+0.08","37.22","37.31","37.22","109000","4066580","12","37.31","37.32","320900000","9999.95","0.01"
"1120421","00755B","群益15年IG公用債","34.84","+0.14","34.81","34.84","34.81","142000","4946050","6","34.83","34.84","141730000","9999.95","0.01"
"1120421","00756B","群益15年EM主權債","32.80","0.00","32.80","32.81","32.74","143000","4685820","24","32.79","32.82","1107300000","9999.95","0.01"
"1120421","00758B","復華能源債","52.00","+0.25","52.00","52.00","52.00","100000","5200000","2","51.90","52.05","5525000","9999.95","0.01"
"1120421","00759B","復華製藥債","57.30","+0.35","57.30","57.30","57.30","100000","5730000","2","57.30","57.35","48025000","9999.95","0.01"
"1120421","00760B","復華新興企業債","52.80","-0.05","52.80","52.80","52.70","585000","30859850","31","52.75","52.85","365520000","9999.95","0.01"
"1120421","00761B","國泰A級公司債","37.02","除息","37.07","37.07","36.93","1205000","44541870","217","37.02","37.03","2216089000","9999.95","0.01"
"1120421","00764B","群益25年美債","33.52","+0.27","33.38","33.52","33.38","147000","4921820","17","33.52","33.55","679500000","9999.95","0.01"
"1120421","00765B","群益中國政金債","39.45","+0.02","39.46","39.46","39.43","106000","4181720","5","39.40","39.44","1500000","9999.95","0.01"
"1120421","00768B","復華20年美債","56.70","+0.50","56.65","56.70","56.65","121000","6860550","9","56.70","56.75","304600000","9999.95","0.01"
"1120421","00772B","中信高評級公司債","35.70","除息","35.68","35.70","35.63","10326000","368340450","3018","35.69","35.70","2491790000","9999.95","0.01"
"1120421","00773B","中信優先金融債","35.72","除息","35.72","35.72","35.67","2308000","82399760","428","35.71","35.72","2161290000","9999.95","0.01"
"1120421","00777B","凱基AAA至A公司債","35.32","+0.13","35.32","35.32","35.32","100000","3532000","2","35.30","35.31","1139650000","9999.95","0.01"
"1120421","00778B","凱基金融債20+","35.18","+0.12","35.18","35.18","35.18","100000","3518000","2","35.13","35.16","1288150000","9999.95","0.01"
"1120421","00779B","凱基美債25+","33.81","+0.40","33.67","33.81","33.67","322000","10866680","49","33.71","33.81","784150000","9999.95","0.01"
"1120421","00780B","國泰A級金融債","35.85","+0.10","35.84","35.85","35.80","334000","11967110","78","35.84","35.85","276102000","9999.95","0.01"
"1120421","00781B","國泰A級科技債","33.30","+0.24","33.30","33.30","33.28","112000","3729580","5","33.31","33.34","3836000","9999.95","0.01"
"1120421","00782B","國泰A級公用債","33.22","除息","33.48","33.48","33.16","148000","4920020","23","33.23","33.25","7467000","9999.95","0.01"
"1120421","00784B","富邦中國投等債","36.09","除息","35.98","36.09","35.98","101000","3644980","5","36.00","36.10","2993000","9999.95","0.01"
"1120421","00785B","富邦金融投等債","34.34","除息","34.37","34.37","34.34","100000","3435500","4","34.30","34.34","754466000","9999.95","0.01"
"1120421","00786B","元大10年IG銀行債","33.38","+0.12","33.34","33.38","33.33","236000","7876540","12","33.37","33.39","10566000","9999.95","0.01"
"1120421","00787B","元大10年IG醫療債","35.00","+0.09","34.98","35.01","34.98","215000","7524880","7","35.00","35.01","7806000","9999.95","0.01"
"1120421","00788B","元大10年IG電能債","32.16","除息","32.15","32.17","32.10","347000","11156510","45","32.16","32.17","9206000","9999.95","0.01"
"1120421","00789B","復華公司債A3","53.00","+0.25","52.95","53.00","52.90","857000","45337300","132","52.90","53.00","91600000","9999.95","0.01"
"1120421","00790B","復華次順位金融債","52.65","+0.25","52.65","52.65","52.65","100000","5265000","2","52.45","52.90","2100000","9999.95","0.01"
"1120421","00791B","復華信用債1-5","52.95","+0.05","52.90","53.10","52.90","111000","5878450","9","52.75","52.90","253600000","9999.95","0.01"
"1120421","00792B","群益A級公司債","33.79","+0.15","33.72","33.79","33.72","115000","3884800","4","33.78","33.80","1038615000","9999.95","0.01"
"1120421","00793B","群益AAA-A醫療債","33.63","+0.04","33.60","33.63","33.60","7000","235240","3","33.64","33.71","3526000","9999.95","0.01"
"1120421","00794B","群益7+中國政金債","40.28","+0.02","40.32","40.32","40.28","108000","4350330","9","40.25","40.26","33687000","9999.95","0.01"
"1120421","00795B","中信美國公債20年","32.64","+0.24","32.54","32.65","32.54","4451000","145105600","404","32.64","32.65","355098000","9999.95","0.01"
"1120421","00799B","國泰A級醫療債","33.79","+0.12","33.75","33.79","33.75","109000","3681970","10","33.78","33.80","4036000","9999.95","0.01"
"1120421","00831B","新光美債1-3","37.60","+0.04","37.60","37.60","37.60","2000","75200","2","37.48","37.68","14100000","9999.95","0.01"
"1120421","00834B","第一金金融債10+","34.05","+0.14","34.04","34.05","34.04","101000","3438050","4","34.04","34.05","22198000","9999.95","0.01"
"1120421","00836B","永豐10年A公司債","31.02","+0.14","30.96","31.03","30.96","347000","10751190","30","31.02","31.03","398041000","9999.95","0.01"
"1120421","00840B","凱基IG精選15+","32.17","+0.15","32.17","32.17","32.17","100000","3217000","2","32.13","32.19","59431000","9999.95","0.01"
"1120421","00841B","凱基AAA-AA公司債","32.19","+0.10","32.25","32.25","32.19","111000","3579210","7","32.17","32.20","53940000","9999.95","0.01"
"1120421","00842B","台新美元銀行債","32.64","+0.11","32.53","32.64","32.53","112000","3647520","7","32.56","32.65","8767000","9999.95","0.01"
"1120421","00844B","新光15年IG金融債","32.05","+0.10","32.05","32.05","32.05","2000","64100","2","31.94","32.11","287175000","9999.95","0.01"
"1120421","00845B","富邦新興投等債","31.50","+0.07","31.50","31.50","31.50","100000","3150000","2","31.43","31.48","201551000","9999.95","0.01"
