資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1120424","00679B","元大美債20年","32.15","-0.14","32.23","32.23","32.10","20316000","653227490","6950","32.15","32.16","2499692000","9999.95","0.01"
"1120424","00687B","國泰20年美債","33.15","-0.19","33.14","33.18","33.11","6282000","208246000","1802","33.15","33.16","477287000","9999.95","0.01"
"1120424","00694B","富邦美債1-3","38.60","0.00","38.60","38.67","38.60","156000","6029110","9","38.60","38.61","109076000","9999.95","0.01"
"1120424","00695B","富邦美債7-10","34.87","-0.03","34.87","34.87","34.83","161000","5609350","15","34.84","34.85","22186000","9999.95","0.01"
"1120424","00696B","富邦美債20年","33.63","-0.18","33.65","33.65","33.58","2451000","82399140","450","33.63","33.64","637181000","9999.95","0.01"
"1120424","00697B","元大美債7-10","36.06","-0.09","36.12","36.12","36.04","198000","7138830","38","36.04","36.06","14212000","9999.95","0.01"
"1120424","00718B","富邦中國政策債","20.09","0.00","20.09","20.09","20.08","179000","3595850","5","20.04","20.07","620501000","9999.95","0.01"
"1120424","00719B","元大美債1-3","30.55","0.00","30.57","30.57","30.52","171000","5224930","37","30.55","30.56","207014000","9999.95","0.01"
"1120424","00720B","元大投資級公司債","34.35","-0.05","34.33","34.35","34.30","13523000","464161700","3737","34.34","34.35","1750609000","9999.95","0.01"
"1120424","00721B","元大中國債3-5","45.57","0.00","45.57","45.57","45.57","51000","2324070","2","45.48","45.63","4622000","9999.95","0.01"
"1120424","00722B","群益15年IG電信債","37.40","-0.09","37.49","37.50","37.40","1061000","39710550","187","37.39","37.40","1022239000","9999.95","0.01"
"1120424","00723B","群益15年IG科技債","33.48","-0.03","33.47","33.50","33.45","558000","18672830","25","33.46","33.48","1254083000","9999.95","0.01"
"1120424","00724B","群益10年IG金融債","33.10","-0.07","33.25","33.25","33.07","1658000","54854150","132","33.09","33.10","2532275000","9999.95","0.01"
"1120424","00725B","國泰投資級公司債","36.12","-0.19","36.24","36.24","36.11","5516000","199467880","1611","36.12","36.13","1888206000","9999.95","0.01"
"1120424","00726B","國泰5Y+新興債","33.65","+0.32","33.54","33.66","33.54","305000","10249830","44","33.65","33.66","1128489000","9999.95","0.01"
"1120424","00727B","國泰1-5Y非投等債","36.96","+0.04","36.96","36.97","36.95","128000","4730900","22","36.96","36.97","96189000","9999.95","0.01"
"1120424","00734B","台新JPM新興債","15.85","+0.09","15.77","15.85","15.77","1042000","16454190","53","15.85","15.88","30479000","9999.95","0.01"
"1120424","00740B","富邦全球投等債","38.79","-0.04","38.80","38.80","38.76","1175000","45571990","110","38.78","38.79","899971000","9999.95","0.01"
"1120424","00741B","富邦全球非投等債","35.74","+0.11","35.75","35.75","35.72","108000","3858440","9","35.69","35.74","11128000","9999.95","0.01"
"1120424","00744B","國泰中國政金債5+","43.31","-0.08","43.33","43.33","43.31","102000","4417660","3","43.28","43.29","25228000","9999.95","0.01"
"1120424","00746B","富邦A級公司債","36.44","-0.07","36.46","36.46","36.42","109000","3971530","12","36.40","36.47","1896464000","9999.95","0.01"
"1120424","00749B","凱基新興債10+","31.55","-0.07","31.57","31.57","31.55","115000","3628450","9","31.56","31.57","942500000","9999.95","0.01"
"1120424","00750B","凱基科技債10+","34.59","0.00","34.59","34.59","34.59","100000","3459000","2","34.52","34.58","125500000","9999.95","0.01"
"1120424","00751B","元大AAA至A公司債","35.02","-0.04","35.01","35.03","34.99","8389000","293680480","2097","35.02","35.03","2162103000","9999.95","0.01"
"1120424","00754B","群益AAA-AA公司債","37.24","-0.07","37.25","37.25","37.24","114000","4245450","12","37.24","37.25","320900000","9999.95","0.01"
"1120424","00755B","群益15年IG公用債","34.81","-0.03","34.78","34.82","34.77","371000","12908490","15","34.81","34.82","141730000","9999.95","0.01"
"1120424","00756B","群益15年EM主權債","32.82","+0.02","32.79","32.83","32.75","134000","4394080","24","32.80","32.82","1107300000","9999.95","0.01"
"1120424","00758B","復華能源債","51.90","-0.10","51.90","51.90","51.90","100000","5190000","2","51.85","51.95","5525000","9999.95","0.01"
