資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1120428","00679B","元大美債20年","32.46","-0.05","32.29","32.46","32.25","23487000","759279520","7534","32.46","32.47","2499692000","9999.95","0.01"
"1120428","00687B","國泰20年美債","33.45","-0.15","33.35","33.45","33.23","11334000","377875990","2119","33.44","33.45","485287000","9999.95","0.01"
"1120428","00694B","富邦美債1-3","38.83","+0.03","38.78","38.83","38.74","277000","10740460","20","38.83","38.86","108576000","9999.95","0.01"
"1120428","00695B","富邦美債7-10","35.12","-0.09","35.09","35.12","35.04","2511000","88038420","46","35.11","35.13","22186000","9999.95","0.01"
"1120428","00696B","富邦美債20年","33.91","-0.16","33.79","33.93","33.70","2813000","95161620","524","33.91","33.93","638181000","9999.95","0.01"
"1120428","00697B","元大美債7-10","36.35","-0.08","36.30","36.36","36.22","167000","6062270","22","36.34","36.36","14212000","9999.95","0.01"
"1120428","00718B","富邦中國政策債","20.10","+0.03","20.10","20.11","20.10","161000","3236150","9","20.10","20.11","620501000","9999.95","0.01"
"1120428","00719B","元大美債1-3","30.68","+0.01","30.67","30.70","30.65","93000","2852010","42","30.67","30.68","205514000","9999.95","0.01"
"1120428","00720B","元大投資級公司債","34.55","-0.07","34.54","34.55","34.42","13340000","460187430","4326","34.55","34.56","1789109000","9999.95","0.01"
"1120428","00721B","元大中國債3-5","45.65","+0.22","45.70","45.70","45.57","54000","2464910","3","45.65","45.68","4622000","9999.95","0.01"
"1120428","00722B","群益15年IG電信債","37.68","-0.04","37.65","37.71","37.50","630000","23680690","92","37.66","37.68","1020739000","9999.95","0.01"
"1120428","00723B","群益15年IG科技債","33.72","-0.09","33.78","33.78","33.57","131000","4414850","14","33.71","33.72","1253583000","9999.95","0.01"
"1120428","00724B","群益10年IG金融債","33.34","-0.03","33.35","33.35","33.23","685000","22834470","61","33.32","33.34","2526275000","9999.95","0.01"
"1120428","00725B","國泰投資級公司債","36.39","-0.06","36.37","36.39","36.25","5656000","205432230","1022","36.39","36.40","1893706000","9999.95","0.01"
"1120428","00726B","國泰5Y+新興債","33.55","-0.01","33.52","33.56","33.52","148000","4964560","27","33.55","33.56","1128989000","9999.95","0.01"
"1120428","00727B","國泰1-5Y非投等債","37.15","+0.09","37.12","37.15","37.12","141000","5235100","10","37.15","37.16","96689000","9999.95","0.01"
"1120428","00734B","台新JPM新興債","15.62","-0.06","15.68","15.68","15.62","1108000","17317250","48","15.62","15.63","30479000","9999.95","0.01"
"1120428","00740B","富邦全球投等債","39.10","-0.02","39.05","39.11","38.93","1591000","62097590","111","39.09","39.11","924971000","9999.95","0.01"
"1120428","00741B","富邦全球非投等債","35.86","+0.05","35.89","35.89","35.85","57000","2045470","4","35.86","35.90","11128000","9999.95","0.01"
"1120428","00744B","國泰中國政金債5+","43.44","+0.14","43.44","43.44","43.44","100000","4344000","2","43.44","43.45","34728000","9999.95","0.01"
"1120428","00746B","富邦A級公司債","36.72","-0.10","36.98","36.98","36.66","534000","19616480","48","36.73","36.75","1857964000","9999.95","0.01"
"1120428","00749B","凱基新興債10+","31.91","+0.03","31.87","31.91","31.87","101000","3218910","3","31.86","31.91","942500000","9999.95","0.01"
"1120428","00750B","凱基科技債10+","34.81","-0.11","34.81","34.81","34.81","100000","3481000","2","34.72","34.77","125500000","9999.95","0.01"
"1120428","00751B","元大AAA至A公司債","35.29","-0.05","35.19","35.30","35.11","9522000","335216110","2799","35.28","35.29","2180603000","9999.95","0.01"
"1120428","00754B","群益AAA-AA公司債","37.57","-0.11","37.51","37.57","37.40","135000","5066040","19","37.52","37.55","320900000","9999.95","0.01"
"1120428","00755B","群益15年IG公用債","35.06","-0.07","34.96","35.07","34.88","204000","7142640","22","35.02","35.04","141730000","9999.95","0.01"
"1120428","00756B","群益15年EM主權債","33.18","-0.02","33.08","33.18","33.01","147000","4870770","24","33.15","33.18","1107300000","9999.95","0.01"
"1120428","00758B","復華能源債","52.30","-0.15","52.30","52.30","52.30","100000","5230000","2","52.20","52.35","5525000","9999.95","0.01"
"1120428","00759B","復華製藥債","57.50","-0.25","57.50","57.50","57.50","100000","5750000","2","57.45","57.55","48025000","9999.95","0.01"
"1120428","00760B","復華新興企業債","53.20","+0.10","53.00","53.25","52.95","540000","28699000","34","53.20","53.25","365520000","9999.95","0.01"
"1120428","00761B","國泰A級公司債","37.18","-0.07","37.14","37.21","37.03","919000","34124130","162","37.21","37.22","2236589000","9999.95","0.01"
