資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1120420","00679B","元大美債20年","32.02","+0.13","31.92","32.05","31.90","18038000","577069280","4921","32.01","32.02","2499692000","9999.95","0.01"
"1120420","00687B","國泰20年美債","33.42","+0.12","33.31","33.45","33.29","10186000","339952910","1688","33.41","33.42","439787000","9999.95","0.01"
"1120420","00694B","富邦美債1-3","38.79","+0.13","38.72","38.81","38.72","156000","6053160","9","38.75","38.78","109076000","9999.95","0.01"
"1120420","00695B","富邦美債7-10","34.93","+0.17","34.80","34.93","34.80","159000","5550350","6","34.91","34.92","22186000","9999.95","0.01"
"1120420","00696B","富邦美債20年","33.76","+0.11","33.65","33.79","33.65","1835000","61926750","193","33.75","33.76","636681000","9999.95","0.01"
"1120420","00697B","元大美債7-10","35.98","+0.10","35.91","36.01","35.88","861000","30965190","35","35.96","35.99","14212000","9999.95","0.01"
"1120420","00718B","富邦中國政策債","20.13","+0.02","20.13","20.13","20.13","3000","60390","3","20.07","20.10","620501000","9999.95","0.01"
"1120420","00719B","元大美債1-3","30.82","+0.09","30.73","30.82","30.73","121000","3725490","33","30.82","30.83","207014000","9999.95","0.01"
"1120420","00720B","元大投資級公司債","34.84","+0.03","34.77","34.84","34.74","22350000","777348610","5579","34.83","34.84","1717609000","9999.95","0.01"
"1120420","00721B","元大中國債3-5","45.55","+0.07","45.55","45.55","45.55","50000","2277500","1","45.55","45.68","4622000","9999.95","0.01"
"1120420","00722B","群益15年IG電信債","37.92","+0.01","38.00","38.00","37.86","1372000","52010540","392","37.92","37.93","1021239000","9999.95","0.01"
"1120420","00723B","群益15年IG科技債","33.81","-0.01","33.82","33.82","33.80","116000","3921960","12","33.79","33.81","1253583000","9999.95","0.01"
"1120420","00724B","群益10年IG金融債","33.44","0.00","33.45","33.46","33.42","831000","27786310","119","33.44","33.47","2530275000","9999.95","0.01"
"1120420","00725B","國泰投資級公司債","36.70","+0.07","36.63","36.70","36.63","4594000","168496760","1002","36.69","36.70","1869706000","9999.95","0.01"
"1120420","00726B","國泰5Y+新興債","33.80","+0.04","33.70","33.81","33.68","367000","12397110","42","33.79","33.81","1127989000","9999.95","0.01"
"1120420","00727B","國泰1-5Y非投等債","37.53","+0.07","37.46","37.53","37.46","352000","13204980","56","37.52","37.53","88689000","9999.95","0.01"
"1120420","00734B","台新JPM新興債","15.74","+0.03","15.71","15.75","15.71","1023000","16092140","26","15.73","15.74","30479000","9999.95","0.01"
"1120420","00740B","富邦全球投等債","39.24","+0.03","39.21","39.26","39.17","1611000","63193570","156","39.23","39.24","899971000","9999.95","0.01"
"1120420","00741B","富邦全球非投等債","36.25","+0.12","36.15","36.25","36.15","170000","6152570","22","36.26","36.27","8628000","9999.95","0.01"
"1120420","00744B","國泰中國政金債5+","43.38","+0.09","43.37","43.38","43.37","101000","4381370","3","43.33","43.36","25228000","9999.95","0.01"
"1120420","00746B","富邦A級公司債","36.75","+0.05","36.67","36.76","36.67","123000","4520680","18","36.76","36.77","1896464000","9999.95","0.01"
"1120420","00749B","凱基新興債10+","31.93","+0.05","31.88","31.93","31.87","112000","3573740","12","31.93","31.97","942500000","9999.95","0.01"
"1120420","00750B","凱基科技債10+","34.90","0.00","34.90","34.90","34.90","100000","3490000","2","34.84","34.90","125500000","9999.95","0.01"
"1120420","00751B","元大AAA至A公司債","34.87","0.00","34.85","34.89","34.83","4923000","171620390","1540","34.86","34.87","2136103000","9999.95","0.01"
"1120420","00754B","群益AAA-AA公司債","37.23","+0.07","37.20","37.23","37.20","105000","3909120","9","37.19","37.25","320900000","9999.95","0.01"
"1120420","00755B","群益15年IG公用債","34.70","+0.01","34.68","34.70","34.68","107000","3712810","8","34.68","34.70","141730000","9999.95","0.01"
"1120420","00756B","群益15年EM主權債","32.80","-0.07","32.76","32.83","32.76","152000","4986980","31","32.82","32.83","1107300000","9999.95","0.01"
"1120420","00758B","復華能源債","51.75","-0.10","51.85","51.85","51.75","102000","5283600","4","51.75","0.00","5525000","9999.95","0.01"
"1120420","00759B","復華製藥債","56.95","-0.05","56.95","56.95","56.95","100000","5695000","2","56.80","57.00","48025000","9999.95","0.01"
"1120420","00760B","復華新興企業債","52.85","0.00","52.85","52.90","52.85","566000","29927850","23","52.80","52.85","365520000","9999.95","0.01"
"1120420","00761B","國泰A級公司債","37.26","+0.06","37.19","37.26","37.16","1307000","48630150","288","37.25","37.26","2215089000","9999.95","0.01"
"1120420","00764B","群益25年美債","33.25","+0.14","33.21","33.33","33.19","134000","4460080","8","33.26","33.28","679500000","9999.95","0.01"
"1120420","00765B","群益中國政金債","39.43","+0.05","39.37","39.43","39.37","101000","3982370","3","39.40","39.44","1500000","9999.95","0.01"
"1120420","00768B","復華20年美債","56.20","+0.10","56.15","56.20","56.15","111000","6237700","4","56.15","56.20","304600000","9999.95","0.01"
"1120420","00772B","中信高評級公司債","35.72","+0.02","35.71","35.73","35.66","17430000","622282090","4196","35.71","35.72","2476790000","9999.95","0.01"
"1120420","00773B","中信優先金融債","35.80","+0.05","35.75","35.82","35.74","3639000","130239350","568","35.80","35.81","2159790000","9999.95","0.01"
"1120420","00777B","凱基AAA至A公司債","35.19","-0.02","35.19","35.19","35.19","100000","3519000","2","35.15","35.19","1139650000","9999.95","0.01"
"1120420","00778B","凱基金融債20+","35.06","0.00","35.05","35.06","35.03","104000","3646180","5","35.05","35.07","1288150000","9999.95","0.01"
"1120420","00779B","凱基美債25+","33.41","+0.16","33.41","33.41","33.41","102000","3407820","4","33.37","33.41","754150000","9999.95","0.01"
"1120420","00780B","國泰A級金融債","35.75","+0.07","35.67","35.76","35.65","199000","7112650","56","35.75","35.76","276102000","9999.95","0.01"
"1120420","00781B","國泰A級科技債","33.06","+0.02","33.02","33.06","33.02","116000","3834430","9","33.03","33.06","3836000","9999.95","0.01"
"1120420","00782B","國泰A級公用債","33.54","+0.06","33.40","33.55","33.40","347000","11630490","54","33.53","33.54","7467000","9999.95","0.01"
"1120420","00784B","富邦中國投等債","36.29","+0.05","36.32","36.32","36.29","110000","3992200","5","36.24","36.30","2993000","9999.95","0.01"
"1120420","00785B","富邦金融投等債","34.68","+0.05","34.66","34.68","34.66","100000","3467000","4","34.62","34.66","754466000","9999.95","0.01"
"1120420","00786B","元大10年IG銀行債","33.26","+0.04","33.20","33.27","33.20","206000","6853390","7","33.26","33.28","10566000","9999.95","0.01"
"1120420","00787B","元大10年IG醫療債","34.91","+0.03","34.90","34.92","34.90","215000","7507530","7","34.91","34.93","7806000","9999.95","0.01"
"1120420","00788B","元大10年IG電能債","32.54","+0.08","32.46","32.54","32.46","286000","9302280","34","32.53","32.54","9206000","9999.95","0.01"
"1120420","00789B","復華公司債A3","52.75","+0.15","52.65","52.75","52.65","988000","52043850","181","52.70","52.75","71100000","9999.95","0.01"
"1120420","00790B","復華次順位金融債","52.40","+0.10","52.40","52.40","52.40","100000","5240000","2","52.20","52.70","2100000","9999.95","0.01"
"1120420","00791B","復華信用債1-5","52.90","+0.10","52.85","52.90","52.85","104000","5501400","5","52.70","52.80","253600000","9999.95","0.01"
"1120420","00792B","群益A級公司債","33.64","0.00","33.59","33.64","33.59","103000","3464770","3","33.61","33.63","1007615000","9999.95","0.01"
"1120420","00793B","群益AAA-A醫療債","33.59","+0.09","33.46","33.59","33.46","105000","3526300","3","33.52","33.61","3526000","9999.95","0.01"
"1120420","00794B","群益7+中國政金債","40.26","+0.03","40.23","40.26","40.23","101000","4066230","5","40.22","40.24","33687000","9999.95","0.01"
"1120420","00795B","中信美國公債20年","32.40","+0.11","32.30","32.42","32.27","5478000","177330140","356","32.39","32.40","353098000","9999.95","0.01"
"1120420","00799B","國泰A級醫療債","33.67","+0.06","33.65","33.67","33.65","110000","3701700","3","33.63","33.67","4036000","9999.95","0.01"
"1120420","00831B","新光美債1-3","37.56","+0.16","37.56","37.56","37.56","2000","75120","2","37.45","37.65","14100000","9999.95","0.01"
"1120420","00834B","第一金金融債10+","33.91","+0.03","33.80","33.91","33.80","101000","3424800","3","33.91","33.92","22198000","9999.95","0.01"
"1120420","00836B","永豐10年A公司債","30.88","+0.06","30.82","30.88","30.82","170000","5247170","8","30.87","30.88","398041000","9999.95","0.01"
"1120420","00840B","凱基IG精選15+","32.02","+0.01","32.02","32.02","32.02","100000","3202000","2","31.96","32.02","59431000","9999.95","0.01"
"1120420","00841B","凱基AAA-AA公司債","32.09","+0.06","32.09","32.09","32.09","102000","3273180","6","32.05","32.10","53940000","9999.95","0.01"
"1120420","00842B","台新美元銀行債","32.53","+0.08","32.53","32.53","32.53","100000","3253000","4","32.55","32.57","8767000","9999.95","0.01"
"1120420","00844B","新光15年IG金融債","31.95","+0.10","31.95","31.95","31.95","2000","63900","2","31.84","32.01","287175000","9999.95","0.01"
"1120420","00845B","富邦新興投等債","31.43","+0.02","31.50","31.50","31.43","110000","3464300","3","31.42","31.48","201551000","9999.95","0.01"
"1120420","00846B","富邦歐洲銀行債","33.11","+0.06","33.11","33.11","33.11","100000","3311000","4","33.08","33.12","87850000","9999.95","0.01"
